ID,Node1,Node2,Marker
12284,3504,3631,0
12285,3504,3530,0
12286,3379,3504,0
12287,6618,6482,0
12288,6618,6779,0
12289,6618,6463,0
12290,4593,4403,0
12291,4593,4377,0
12292,4498,4377,0
12293,4498,4403,0
12294,4498,4593,0
12295,4377,4403,0
12296,7228,7435,0
12297,7228,7292,0
12298,7241,7292,0
12299,7241,7435,0
12300,7292,7435,0
12301,6139,6209,0
12302,6139,6093,0
12303,6428,6093,0
12304,6428,6209,0
12305,6428,6139,0
12306,6093,6209,0
12307,5482,5569,0
12308,5482,5280,0
12309,5359,5569,0
12310,5359,5482,0
12311,5280,5569,0
12312,6698,6891,0
12313,6551,6592,0
12314,6551,6698,0
12315,6592,6891,0
12316,6535,6345,0
12317,6535,6008,0
12318,5993,6008,0
12319,5993,6345,0
12320,5993,6535,0
12321,6008,6345,0
12322,6046,6103,0
12323,6046,6409,0
12324,6493,6103,0
12325,6493,6046,0
12326,6409,6103,0
12327,5426,5638,0
12328,5526,5638,0
12329,5638,5667,0
12330,1965,1911,0
12331,1965,2017,0
12332,2093,2017,0
12333,2093,1911,0
12334,2093,1965,0
12335,2017,1911,0
12336,4063,4242,0
12337,4063,4151,0
12338,3999,4242,0
12339,3999,4063,0
12340,4151,4242,0
12341,5237,5146,0
12342,5237,4935,0
12343,5237,5126,0
12344,6126,6250,0
12345,6126,6390,0
12346,6389,6126,0
12347,7000,6902,0
12348,7000,6735,0
12349,7000,7178,0
12350,6459,7539,0
12351,6591,7539,0
12352,6178,7539,0
12353,6619,6659,0
12354,6600,6713,0
12355,6600,6619,0
12356,6713,6659,0
12357,6090,6025,0
12358,6090,6254,0
12359,5804,6254,0
12360,5804,6025,0
12361,5804,6090,0
12362,6254,6025,0
12363,6817,6946,0
12364,6817,6908,0
12365,6660,6908,0
12366,6660,6946,0
12367,6660,6817,0
12368,6908,6946,0
12369,6141,6785,0
12370,6141,6201,0
12371,6318,6201,0
12372,6318,6141,0
12373,6797,6278,0
12374,6797,6189,0
12375,5966,6189,1
12376,5966,6278,0
12377,5966,6797,0
12378,6189,6278,0
12379,7584,7690,0
12380,7584,7955,0
12381,7749,7955,0
12382,7749,7690,0
12383,7749,7584,0
12384,8061,8294,0
12385,8061,7952,0
12386,8061,8286,0
12387,6098,6165,0
12388,6098,6136,0
12389,5954,6136,0
12390,5954,6165,0
12391,5954,6098,0
12392,6136,6165,0
12393,7010,7082,0
12394,7010,7186,0
12395,6833,7186,0
12396,6833,7082,0
12397,6833,7010,0
12398,7186,7082,0
12399,5225,4965,0
12400,5343,4965,0
12401,5343,5334,0
12402,5343,5225,0
12403,4965,5334,0
12404,7504,7374,0
12405,7504,7386,0
12406,7458,7386,0
12407,7458,7374,0
12408,7458,7504,0
12409,7386,7374,0
12410,6767,6922,0
12411,6767,6916,0
12412,6852,6916,0
12413,6852,6922,0
12414,6852,6767,0
12415,7894,7618,0
12416,7746,7618,0
12417,7065,7085,0
12418,7065,6900,0
12419,6833,6900,0
12420,6833,7085,0
12421,6833,7065,0
12422,6900,7085,0
12423,6139,5982,0
12424,6139,6304,0
12425,6469,5982,0
12426,6304,5982,0
12427,6475,6068,0
12428,6475,6442,0
12429,6479,6442,0
12430,6479,6068,0
12431,6479,6475,0
12432,6442,6068,0
12433,6710,7065,0
12434,7088,7090,0
12435,7088,7065,0
12436,7088,6710,0
12437,7090,7065,0
12438,5730,5949,0
12439,5730,5905,0
12440,5981,5905,0
12441,5981,5949,0
12442,5905,5949,0
12443,7070,7111,0
12444,7070,7082,0
12445,6887,7082,0
12446,6887,7111,0
12447,6887,7070,0
12448,7082,7111,0
12449,6116,6019,0
12450,6116,5978,0
12451,6091,5978,0
12452,6091,6019,0
12453,6091,6116,0
12454,5978,6019,0
12455,7527,7614,0
12456,7527,7447,0
12457,7676,7447,0
12458,7676,7527,0
12459,7447,7614,0
12460,6706,7176,0
12461,6363,6264,0
12462,6205,6264,0
12463,6264,5981,0
12464,6984,7099,0
12465,6984,7118,0
12466,6956,7118,0
12467,6956,7099,0
12468,6956,6984,0
12469,7118,7099,0
12470,7665,7426,0
12471,7665,7239,0
12472,7511,7239,0
12473,7511,7426,0
12474,7511,7665,0
12475,7239,7426,0
12476,5328,5690,0
12477,5618,5690,0
12478,5690,5506,0
12479,5290,5260,0
12480,5290,5243,0
12481,5308,5260,0
12482,5308,5290,0
12483,5243,5260,0
12484,4206,4395,0
12485,4206,4192,0
12486,4270,4192,0
12487,4270,4395,0
12488,4270,4206,0
12489,4192,4395,0
12490,4584,4737,0
12491,4584,4813,0
12492,4487,4813,0
12493,4487,4737,0
12494,4487,4584,0
12495,4813,4737,0
12496,4772,4913,0
12497,4772,4880,0
12498,5056,4880,0
12499,5056,4913,0
12500,5056,4772,0
12501,4880,4913,0
12502,5543,5506,0
12503,5543,5606,0
12504,5628,5606,0
12505,5628,5506,0
12506,5606,5506,0
12507,6251,5938,0
12508,6251,6252,0
12509,5898,6252,0
12510,5898,5938,0
12511,5898,6251,0
12512,6252,5938,0
12513,5535,5547,0
12514,5535,5859,0
12515,5663,5859,0
12516,5663,5547,0
12517,5663,5535,0
12518,5859,5547,0
12519,6726,6739,0
12520,6726,6887,0
12521,6526,6887,0
12522,6526,6739,0
12523,6526,6726,0
12524,6887,6739,0
12525,7798,7993,0
12526,8093,7993,0
12527,7955,7993,0
12528,7158,7121,0
12529,7158,7168,0
12530,7019,7168,0
12531,7019,7121,0
12532,7168,7121,0
12533,7145,6910,0
12534,7145,7349,0
12535,7066,7349,0
12536,7066,6910,0
12537,7066,7145,0
12538,7349,6910,0
12539,7207,7343,0
12540,7171,7447,0
12541,7447,7343,0
12542,7082,7151,0
12543,6884,6833,0
12544,6884,7151,0
12545,6884,7082,0
12546,6833,7151,0
12547,7703,7501,0
12548,7703,7586,0
12549,7517,7586,0
12550,7517,7501,0
12551,7517,7703,0
12552,7586,7501,0
12553,6946,6742,0
12554,6660,6742,0
12555,6908,6742,0
12556,2782,3091,0
12557,2782,3126,0
12558,3135,3126,0
12559,3135,3091,0
12560,3135,2782,0
12561,3126,3091,0
12562,5773,5897,0
12563,5773,5959,0
12564,5573,5959,0
12565,5573,5773,0
12566,5959,5897,0
12567,6119,6309,0
12568,6119,6233,0
12569,6206,6233,0
12570,6206,6309,0
12571,6206,6119,0
12572,6233,6309,0
12573,7010,7145,0
12574,7010,6910,0
12575,7140,6910,0
12576,7140,7145,0
12577,7140,7010,0
12578,7770,8342,0
12579,7627,8342,0
12580,7855,8342,0
12581,10261,10388,0
12582,10261,9888,0
12583,9772,9888,0
12584,9772,10388,0
12585,9772,10261,0
12586,7297,7671,0
12587,7297,7137,0
12588,7561,7137,0
12589,7561,7671,1
12590,7561,7297,0
12591,7137,7671,0
12592,7512,7671,0
12593,5308,5396,0
12594,5352,5396,0
12595,5475,5396,0
12596,8124,8085,0
12597,8124,8351,0
12598,8317,8085,0
12599,8351,8085,0
12600,6450,6449,0
12601,6209,6449,0
12602,6387,6449,0
12603,5773,5790,0
12604,5773,5769,0
12605,5987,5773,0
12606,3824,3727,0
12607,3824,3745,0
12608,3831,3745,0
12609,3831,3727,0
12610,3831,3824,0
12611,3745,3727,0
12612,4570,4272,0
12613,4570,4794,0
12614,4303,4570,0
12615,7176,7224,0
12616,7176,7243,0
12617,7321,7243,0
12618,7321,7224,0
12619,7321,7176,0
12620,7243,7224,0
12621,7790,7711,0
12622,7790,7490,0
12623,7764,7490,0
12624,7764,7711,0
12625,7764,7790,0
12626,7790,7895,0
12627,7823,7764,0
12628,7823,7895,0
12629,7823,7790,0
12630,7963,7608,1
12631,7963,7656,0
12632,7683,7608,1
12633,7683,7963,1
12634,6544,6707,0
12635,6544,6803,0
12636,6758,6803,0
12637,6758,6707,0
12638,6758,6544,0
12639,6803,6707,0
12640,7136,7075,0
12641,7136,7535,0
12642,7491,7535,0
12643,7491,7075,0
12644,7491,7136,0
12645,7535,7075,0
12646,7156,7312,0
12647,7343,7312,0
12648,6404,6522,0
12649,6219,6522,0
12650,6496,6522,0
12651,6971,7065,0
12652,6971,7085,0
12653,6900,6971,0
12654,7070,7136,0
12655,7070,7443,0
12656,7111,7443,0
12657,7111,7136,0
12658,7443,7136,0
12659,7296,7561,1
12660,7296,7748,1
12661,7679,7748,0
12662,7679,7561,0
12663,7748,7561,1
12664,7004,7163,0
12665,7004,6893,0
12666,7272,7004,0
12667,6893,7163,0
12668,5599,5663,0
12669,5599,5977,0
12670,5724,5663,0
12671,5977,5663,0
12672,5510,5804,0
12673,5510,5876,0
12674,5854,5876,0
12675,5854,5804,0
12676,5854,5510,0
12677,5876,5804,0
12678,5756,5935,0
12679,5756,5694,0
12680,5931,5694,0
12681,5931,5756,0
12682,5694,5935,1
12683,6110,6210,0
12684,6110,6279,0
12685,6244,6279,0
12686,6244,6210,0
12687,6244,6110,0
12688,6279,6210,0
12689,8090,8231,0
12690,7039,7588,0
12691,7039,7286,0
12692,7316,7286,0
12693,7316,7588,0
12694,7316,7039,0
12695,7286,7588,0
12696,6881,6683,0
12697,6681,6706,0
12698,6681,6683,0
12699,6681,6881,0
12700,6706,6683,0
12701,6304,6556,0
12702,6256,6556,0
12703,6698,6556,0
12704,5785,6021,0
12705,5785,6209,0
12706,6093,6021,0
12707,6093,5785,0
12708,6209,6021,0
12709,7545,7821,0
12710,7545,7872,0
12711,7483,7872,0
12712,7483,7821,0
12713,7483,7545,0
12714,7872,7821,0
12715,7721,7690,0
12716,7721,7487,0
12717,7749,7487,0
12718,7749,7721,0
12719,7487,7690,0
12720,6048,5843,0
12721,6048,6102,0
12722,5771,6048,0
12723,201,218,0
12724,201,96,0
12725,356,96,0
12726,356,218,0
12727,356,201,0
12728,96,218,0
12729,4618,4812,0
12730,4618,4746,0
12731,4686,4746,0
12732,4686,4812,0
12733,4686,4618,0
12734,4746,4812,0
12735,7159,6998,0
12736,7159,7160,0
12737,7388,7159,0
12738,6453,6367,0
12739,6453,6607,0
12740,6767,6607,0
12741,6767,6367,0
12742,6767,6453,0
12743,6607,6367,0
12744,6071,6109,1
12745,6178,6109,1
12746,6178,6071,0
12747,5867,6109,0
12748,4863,4810,0
12749,4863,5013,0
12750,4963,5013,0
12751,4963,4810,0
12752,4963,4863,0
12753,5013,4810,0
12754,6818,6857,0
12755,6818,6668,0
12756,6812,6668,0
12757,6812,6857,0
12758,6812,6818,0
12759,6668,6857,0
12760,4571,4836,0
12761,4571,4575,0
12762,4895,4575,0
12763,4895,4836,0
12764,4895,4571,0
12765,4575,4836,0
12766,4481,4584,0
12767,4481,4487,0
12768,4737,4481,0
12769,5661,5699,0
12770,5661,5588,0
12771,5249,5588,0
12772,5249,5699,0
12773,5249,5661,0
12774,5588,5699,0
12775,2520,2062,0
12776,2520,2500,0
12777,2387,2500,0
12778,2387,2062,0
12779,2387,2520,0
12780,2500,2062,0
12781,6816,6683,0
12782,6816,6681,0
12783,6731,6681,0
12784,6731,6816,0
12785,4109,4040,0
12786,4109,3859,0
12787,3897,3859,0
12788,3897,4040,0
12789,3897,4109,0
12790,3859,4040,0
12791,6050,5808,0
12792,6050,6013,0
12793,5847,6013,0
12794,5847,6050,0
12795,5413,5352,0
12796,5413,5396,0
12797,5413,5308,0
12798,5586,5394,0
12799,5586,5682,0
12800,5431,5682,0
12801,5431,5394,0
12802,5431,5586,0
12803,5682,5394,0
12804,7183,7126,0
12805,7183,7206,0
12806,7043,7183,0
12807,7287,7590,0
12808,7287,7654,0
12809,7769,7654,0
12810,7769,7287,0
12811,7654,7590,0
12812,5064,5656,0
12813,5064,5722,0
12814,5753,5722,0
12815,5722,5656,0
12816,8057,7885,0
12817,6494,6434,0
12818,6494,6787,0
12819,7026,6787,0
12820,7026,6434,0
12821,7026,6494,0
12822,6787,6434,0
12823,6362,6335,0
12824,6362,6074,0
12825,6285,6074,0
12826,6285,6335,0
12827,6074,6335,0
12828,2062,2312,0
12829,2062,2075,0
12830,1991,2075,0
12831,1991,2312,0
12832,1991,2062,0
12833,2075,2312,0
12834,4446,4248,0
12835,4446,4276,0
12836,4125,4248,0
12837,4125,4446,0
12838,4276,4248,0
12839,5217,5815,0
12840,5217,5240,0
12841,5217,5323,0
12842,5815,5240,0
12843,6352,6013,0
12844,6063,6013,0
12845,6063,6127,0
12846,6063,6352,0
12847,6013,6127,0
12848,4560,4422,0
12849,4560,4882,0
12850,4610,4882,0
12851,4610,4422,0
12852,4610,4560,0
12853,4882,4422,0
12854,6347,7026,0
12855,6347,6494,0
12856,3899,3989,0
12857,3899,3964,0
12858,4725,3964,0
12859,4725,3989,0
12860,4725,3899,0
12861,3964,3989,0
12862,7902,7669,0
12863,8009,7669,0
12864,8009,7902,0
12865,7669,8078,0
12866,5238,5273,0
12867,5238,5073,0
12868,5414,5073,0
12869,5414,5273,0
12870,5414,5238,0
12871,5073,5273,0
12872,2145,2217,0
12873,2145,1958,0
12874,2261,1958,0
12875,2261,2217,0
12876,2261,2145,0
12877,1958,2217,0
12878,6892,6900,0
12879,6887,6986,0
12880,6887,6900,0
12881,6887,6892,0
12882,6986,6900,0
12883,6159,6083,0
12884,6159,6080,0
12885,5981,6080,0
12886,5981,6159,0
12887,6080,6083,0
12888,6511,6515,0
12889,6511,6604,0
12890,6361,6604,0
12891,6361,6515,0
12892,6361,6511,0
12893,6604,6515,0
12894,8179,8109,0
12895,8179,8142,0
12896,8392,8142,0
12897,8142,8109,0
12898,6648,6223,0
12899,6648,6355,0
12900,6277,6355,0
12901,6277,6223,0
12902,6277,6648,0
12903,3916,3822,0
12904,3916,3648,0
12905,3764,3648,0
12906,3764,3916,0
12907,3648,3822,0
12908,3719,3313,0
12909,3719,3348,0
12910,3189,3719,0
12911,6882,7076,0
12912,7144,6910,0
12913,7144,7076,0
12914,7144,6882,0
12915,6910,7076,0
12916,5115,4962,0
12917,5115,5109,0
12918,5153,5115,0
12919,5550,8590,0
12920,5550,6533,0
12921,6290,6533,0
12922,6290,8590,0
12923,6533,8590,0
12924,6723,6589,0
12925,6723,6511,0
12926,6352,6511,0
12927,6352,6589,0
12928,6352,6723,0
12929,6511,6589,0
12930,7554,8057,0
12931,7554,7978,0
12932,7780,7978,1
12933,7780,7554,0
12934,7173,7226,0
12935,7086,7378,0
12936,7086,7173,0
12937,4771,4853,0
12938,4771,4831,0
12939,5061,4831,0
12940,5061,4771,0
12941,4831,4853,0
12942,6267,6336,0
12943,6267,5984,0
12944,6361,5984,0
12945,6361,6336,0
12946,5984,6336,0
12947,7336,7651,0
12948,7336,7249,0
12949,7689,7651,0
12950,7689,7336,0
12951,7249,7651,0
12952,7554,7026,0
12953,7554,7056,0
12954,6591,7056,0
12955,6591,7026,0
12956,6591,7554,0
12957,7056,7026,0
12958,5581,6127,0
12959,5581,5775,0
12960,5719,6127,0
12961,5719,5581,0
12962,5775,6127,0
12963,6393,6162,0
12964,6393,6148,0
12965,5966,6148,0
12966,5966,6162,0
12967,5966,6393,0
12968,6148,6162,0
12969,4772,4799,0
12970,4772,4556,0
12971,4555,4556,0
12972,4555,4799,0
12973,4555,4772,0
12974,4556,4799,0
12975,8383,8430,0
12976,8532,8383,0
12977,8693,8430,0
12978,7971,7920,0
12979,7971,8022,0
12980,8134,8022,0
12981,8134,7920,0
12982,8134,7971,0
12983,8022,7920,0
12984,7287,7341,0
12985,7287,7366,0
12986,7590,7366,0
12987,3705,3821,0
12988,3705,3930,0
12989,3808,3930,0
12990,3808,3821,0
12991,3808,3705,0
12992,3930,3821,0
12993,8098,7987,0
12994,7758,7632,0
12995,7758,7913,0
12996,7783,7913,0
12997,7783,7632,0
12998,7783,7758,0
12999,7913,7632,0
13000,7814,7702,0
13001,7972,7718,0
13002,7972,7814,0
13003,7718,7702,0
13004,6633,6753,0
13005,6633,6495,0
13006,6524,6495,0
13007,6524,6753,0
13008,6524,6633,0
13009,6495,6753,0
13010,6665,6763,0
13011,6665,6635,0
13012,7279,6635,1
13013,7279,6763,0
13014,7279,6665,0
13015,6635,6763,0
13016,7602,7553,0
13017,7707,7755,0
13018,7707,7553,0
13019,4568,4725,0
13020,4800,4725,0
13021,6214,5976,0
13022,6434,5976,0
13023,6347,5976,0
13024,4060,4393,0
13025,4060,3677,0
13026,6896,3677,0
13027,6896,4393,0
13028,6896,4060,0
13029,3677,4393,0
13030,5080,5261,0
13031,5306,5261,0
13032,5306,5329,0
13033,5306,5080,0
13034,5261,5329,0
13035,3692,3058,0
13036,3692,3069,0
13037,3460,3069,0
13038,3460,3692,0
13039,3069,3058,0
13040,2748,2810,0
13041,2626,2810,0
13042,2626,2792,0
13043,2626,2748,0
13044,2810,2792,0
13045,5675,5696,0
13046,5724,5696,0
13047,6100,5696,0
13048,4218,4347,0
13049,4218,4088,0
13050,4161,4088,0
13051,4161,4347,0
13052,4161,4218,0
13053,4088,4347,0
13054,6175,6050,0
13055,6175,6052,0
13056,5925,6052,0
13057,5925,6050,0
13058,5925,6175,0
13059,3275,3250,0
13060,3275,3301,0
13061,3247,3301,0
13062,3247,3250,0
13063,3247,3275,0
13064,3301,3250,0
13065,4992,5052,0
13066,4992,4704,0
13067,5216,4704,0
13068,5216,5052,0
13069,5216,4992,0
13070,4704,5052,0
13071,3105,3162,0
13072,3433,3162,0
13073,3431,3162,0
13074,6047,5601,0
13075,6047,5984,0
13076,6014,5984,0
13077,5984,5601,0
13078,5294,6492,0
13079,5294,5980,0
13080,5970,6492,0
13081,5970,5294,0
13082,5980,6492,0
13083,4159,4167,0
13084,4159,4332,0
13085,4375,4332,0
13086,4375,4167,0
13087,4375,4159,0
13088,2852,2736,0
13089,2852,2738,0
13090,2680,2738,0
13091,2680,2736,0
13092,2680,2852,0
13093,2738,2736,0
13094,4299,3909,0
13095,5818,3909,0
13096,5818,4106,0
13097,5818,4299,0
13098,3909,4106,0
13099,3842,3787,0
13100,3842,3724,0
13101,3810,3724,0
13102,3810,3787,0
13103,3810,3842,0
13104,5397,5396,0
13105,5397,5413,0
13106,5669,5396,0
13107,5669,5397,0
13108,5647,6010,0
13109,5647,5943,0
13110,5801,5647,0
13111,6513,7026,0
13112,6347,6591,0
13113,6347,6513,0
13114,3842,4115,0
13115,3810,4115,0
13116,3787,4115,0
13117,6720,6660,0
13118,4137,3930,0
13119,4137,3808,0
13120,3685,3808,0
13121,3685,3930,0
13122,3685,4137,0
13123,5604,8642,0
13124,5604,8555,0
13125,7427,8642,0
13126,7427,5604,0
13127,8555,8642,0
13128,5601,5754,0
13129,5686,5754,0
13130,4633,4513,0
13131,4633,4504,0
13132,4373,4504,0
13133,4373,4513,0
13134,4373,4633,0
13135,4504,4513,0
13136,3881,3545,0
13137,3881,3665,0
13138,3599,3665,0
13139,3599,3881,0
13140,3665,3545,0
13141,4212,4314,0
13142,4094,4056,0
13143,4094,4314,0
13144,4094,4212,0
13145,4056,4314,0
13146,3997,3701,0
13147,3903,3802,0
13148,3903,3997,0
13149,3701,3802,0
13150,5088,5018,0
13151,5088,5178,0
13152,5047,5178,0
13153,5047,5018,0
13154,5047,5088,0
13155,5178,5018,0
13156,5150,5049,0
13157,5150,4987,0
13158,4973,4987,0
13159,4973,5049,0
13160,4973,5150,0
13161,4954,4891,0
13162,4954,5146,0
13163,4954,5126,0
13164,5925,5628,0
13165,5925,5947,0
13166,5735,5947,0
13167,5735,5628,0
13168,5735,5925,0
13169,4955,5152,0
13170,4955,5277,0
13171,4949,5277,0
13172,4949,5152,0
13173,4949,4955,0
13174,5277,5152,0
13175,5004,4969,0
13176,5004,5019,0
13177,5004,4911,0
13178,4883,4665,0
13179,4883,5033,0
13180,5070,4883,0
13181,4591,4206,0
13182,4591,4518,0
13183,4560,4518,0
13184,4560,4206,0
13185,4560,4591,0
13186,4518,4206,0
13187,4798,4894,0
13188,4798,5047,0
13189,4825,5047,0
13190,4825,4894,0
13191,4825,4798,0
13192,5047,4894,0
13193,2869,2576,0
13194,2869,2508,0
13195,3058,2508,0
13196,3058,2869,0
13197,2508,2576,0
13198,11800,1448,0
13199,11800,1050,0
13200,43,1050,0
13201,43,1448,0
13202,43,11800,0
13203,1050,1448,0
13204,7128,6956,0
13205,7128,6954,0
13206,7155,6954,0
13207,7155,6956,0
13208,7155,7128,0
13209,6954,6956,0
13210,5808,5925,0
13211,5808,5735,0
13212,5628,5808,0
13213,3193,2945,0
13214,3193,3215,0
13215,3203,3215,0
13216,3203,2945,0
13217,3203,3193,0
13218,3215,2945,0
13219,5142,5121,0
13220,5142,5262,0
13221,4800,5262,0
13222,4800,5121,0
13223,5262,5121,0
13224,3411,3541,0
13225,3411,3207,0
13226,3643,3207,0
13227,3643,3541,0
13228,3643,3411,0
13229,3207,3541,0
13230,4878,4662,0
13231,4878,4460,0
13232,4583,4460,0
13233,4583,4878,0
13234,4460,4662,0
13235,3733,3712,0
13236,3733,3164,0
13237,3722,3164,0
13238,3722,3712,0
13239,3722,3733,0
13240,3164,3712,0
13241,4771,4867,0
13242,4771,4977,0
13243,5411,4771,0
13244,4977,4867,0
13245,3599,3638,0
13246,3599,3367,0
13247,3599,3381,0
13248,4310,4657,0
13249,4459,4657,0
13250,4459,4759,0
13251,4459,4310,0
13252,4657,4759,0
13253,5593,5505,0
13254,5593,5744,0
13255,5994,5744,0
13256,5994,5505,0
13257,5994,5593,0
13258,5744,5505,0
13259,5994,5886,0
13260,5994,6135,0
13261,5614,6135,0
13262,5614,5886,0
13263,5614,5994,0
13264,7366,7603,0
13265,6541,6202,0
13266,6820,6202,0
13267,6444,6490,0
13268,6444,6175,0
13269,6511,6175,0
13270,6511,6490,0
13271,6511,6444,0
13272,6175,6490,0
13273,4756,4573,0
13274,4756,4225,0
13275,4472,4225,0
13276,4472,4573,0
13277,4472,4756,0
13278,4225,4573,0
13279,5216,5970,0
13280,5216,5634,0
13281,6197,5634,0
13282,6197,5970,0
13283,6197,5216,0
13284,5634,5970,0
13285,5402,5328,0
13286,5402,5601,0
13287,5261,5601,0
13288,5261,5402,0
13289,5601,5328,0
13290,1144,1172,0
13291,1144,1164,0
13292,1233,1164,0
13293,1233,1172,0
13294,1233,1144,0
13295,1164,1172,0
13296,1050,2701,0
13297,1050,5366,0
13298,4900,5366,0
13299,4900,2701,0
13300,4900,1050,0
13301,5366,2701,0
13302,7039,6814,0
13303,7112,6814,0
13304,7112,7286,0
13305,7112,7039,0
13306,6814,7286,0
13307,6246,6486,0
13308,6246,11921,0
13309,6748,11921,0
13310,6748,6486,0
13311,6748,6246,0
13312,11921,6486,0
13313,3541,3660,0
13314,3729,3643,0
13315,3729,3541,0
13316,3660,3643,0
13317,5464,5660,0
13318,5464,5652,0
13319,5561,5652,0
13320,5561,5660,0
13321,5561,5464,0
13322,5652,5660,0
13323,11879,129,0
13324,11879,246,0
13325,274,246,0
13326,274,129,0
13327,246,129,0
13328,3044,3122,0
13329,3044,3039,0
13330,3044,3277,0
13331,4741,4630,0
13332,4741,4861,0
13333,4933,4861,0
13334,4933,4630,0
13335,4933,4741,0
13336,4861,4630,0
13337,11507,11678,0
13338,11507,11605,0
13339,11737,11605,0
13340,11737,11678,0
13341,11737,11507,0
13342,11605,11678,0
13343,3560,3652,0
13344,3808,3446,0
13345,3808,3652,0
13346,3808,3560,0
13347,3446,3652,0
13348,5512,5758,0
13349,5467,5758,0
13350,5467,5335,0
13351,5467,5512,0
13352,5758,5335,0
13353,3157,3063,0
13354,3157,3208,0
13355,3197,3208,0
13356,3197,3063,0
13357,3197,3157,0
13358,3208,3063,0
13359,5760,5064,0
13360,4016,4802,0
13361,4719,4802,0
13362,3821,4269,0
13363,3891,3808,0
13364,3891,4269,0
13365,3891,3821,0
13366,3808,4269,0
13367,1358,1796,0
13368,1358,1410,0
13369,1376,1410,0
13370,1376,1796,0
13371,1376,1358,0
13372,1410,1796,0
13373,4076,4099,0
13374,4076,3830,0
13375,4102,3830,0
13376,4102,4099,0
13377,4102,4076,0
13378,3830,4099,0
13379,3895,3744,0
13380,3895,3903,0
13381,3981,3903,0
13382,3981,3744,0
13383,3903,3744,0
13384,1152,1255,0
13385,1152,1053,0
13386,1150,1053,0
13387,1150,1255,0
13388,1150,1152,0
13389,1053,1255,0
13390,5719,5601,0
13391,5719,5672,0
13392,5651,5672,0
13393,5651,5601,0
13394,4682,5216,0
13395,4682,5634,0
13396,5022,5216,0
13397,5022,4682,0
13398,4623,4725,0
13399,6451,6902,0
13400,6627,6902,0
13401,6718,6902,0
13402,7344,7125,0
13403,6880,6443,0
13404,3428,3448,0
13405,3428,3097,0
13406,3198,3097,0
13407,3198,3448,0
13408,3198,3428,0
13409,3097,3448,0
13410,4478,4074,0
13411,4478,4186,0
13412,4211,4186,0
13413,4211,4074,0
13414,4186,4074,0
13415,9981,9844,0
13416,9981,9755,0
13417,10122,9755,0
13418,10122,9844,0
13419,10122,9981,0
13420,9755,9844,0
13421,3510,3801,0
13422,3510,3311,0
13423,3699,3311,0
13424,3699,3801,0
13425,3699,3510,0
13426,3311,3801,0
13427,9240,9352,0
13428,9240,9056,0
13429,8993,9056,0
13430,8993,9240,0
13431,9056,9352,0
13432,2282,2384,0
13433,2282,2402,0
13434,2073,2402,0
13435,2073,2384,0
13436,2402,2384,0
13437,6214,5758,0
13438,6214,6178,0
13439,6154,6214,0
13440,7773,7747,0
13441,7773,8287,0
13442,6789,8287,0
13443,6789,7747,0
13444,3212,3446,0
13445,3212,3623,0
13446,3270,3623,0
13447,3270,3446,0
13448,3270,3212,0
13449,3623,3446,0
13450,4033,4015,0
13451,4189,4015,0
13452,4189,4051,0
13453,4189,4033,0
13454,4015,4051,0
13455,5758,4879,0
13456,5467,4879,0
13457,5628,5329,0
13458,4631,4752,0
13459,4631,4636,0
13460,4561,4636,0
13461,4561,4631,0
13462,4636,4752,0
13463,285,9,0
13464,285,109,0
13465,315,109,0
13466,315,9,0
13467,315,285,0
13468,109,9,0
13469,2935,2945,0
13470,3168,2945,0
13471,2945,3175,0
13472,2055,2054,0
13473,2055,2399,0
13474,2181,2399,0
13475,2181,2054,0
13476,2181,2055,0
13477,2399,2054,0
13478,4277,4704,0
13479,4277,4117,0
13480,4223,4277,0
13481,3212,3288,0
13482,3212,3311,0
13483,3441,3311,0
13484,3441,3288,0
13485,3441,3212,0
13486,3311,3288,0
13487,4974,4729,0
13488,4974,5411,0
13489,6071,4974,1
13490,5262,5217,0
13491,5262,5022,0
13492,5262,5323,0
13493,5217,5022,0
13494,5323,6263,0
13495,5323,6202,0
13496,9732,9888,0
13497,9732,9772,0
13498,9241,9772,0
13499,9241,9888,0
13500,9241,9732,0
13501,4974,5840,0
13502,5840,5411,0
13503,5472,5752,0
13504,5564,5628,0
13505,5628,5752,0
13506,1044,1072,0
13507,1044,957,0
13508,1174,957,0
13509,1174,1072,0
13510,1174,1044,0
13511,957,1072,0
13512,3713,3659,0
13513,3713,3430,0
13514,3254,3659,0
13515,3254,3713,1
13516,3430,3659,0
13517,4930,5448,0
13518,4930,5058,0
13519,4932,5058,0
13520,4932,5448,0
13521,5058,5448,0
13522,9888,9178,0
13523,9246,9178,0
13524,3329,3212,0
13525,3270,3329,0
13526,2789,2812,0
13527,2789,3387,0
13528,3369,3387,0
13529,3369,2812,0
13530,3369,2789,0
13531,3387,2812,0
13532,1373,1448,0
13533,1373,653,0
13534,235,653,0
13535,235,1448,0
13536,235,1373,0
13537,653,1448,0
13538,10832,11027,0
13539,10832,868,0
13540,11500,868,0
13541,11500,11027,0
13542,11500,10832,0
13543,868,11027,0
13544,5211,4974,0
13545,5211,5467,0
13546,4879,4974,0
13547,4879,5211,0
13548,5467,4974,0
13549,3212,3323,0
13550,4257,4137,0
13551,4257,3808,0
13552,3699,3808,0
13553,3699,4137,0
13554,3699,4257,0
13555,2357,2388,0
13556,2357,2423,0
13557,2477,2423,0
13558,2477,2388,0
