ID Node1 Node2 Node3 Marker
3213 28 152 169 0
3214 28 21 152 0
3215 169 21 28 0
3216 169 152 21 0
3217 7739 7683 7741 0
3218 7739 7447 7683 0
3219 7741 7447 7739 0
3220 7741 7683 7447 0
3221 11213 11717 821 0
3222 11213 677 11717 0
3223 821 677 11213 0
3224 821 11717 677 0
3225 7854 7840 7755 0
3226 7854 7552 7840 0
3227 7755 7552 7854 0
3228 7755 7840 7552 0
3229 10386 10634 10784 0
3230 10386 10492 10634 0
3231 10784 10492 10386 0
3232 10784 10634 10492 0
3233 4424 3489 11909 0
3234 4424 4113 3489 0
3235 11909 4113 4424 0
3236 11909 3489 4113 0
3237 11432 11368 11714 0
3238 11432 11279 11368 0
3239 11714 11279 11432 0
3240 11714 11368 11279 0
3241 1040 1356 1239 0
3242 1040 1429 1356 0
3243 1239 1429 1040 0
3244 1239 1356 1429 0
3245 4438 4472 4238 0
3246 4438 4210 4472 0
3247 4238 4210 4438 0
3248 4238 4472 4210 0
3249 7538 7253 7706 0
3250 7538 7525 7253 0
3251 7706 7525 7538 0
3252 789 830 936 0
3253 789 788 830 0
3254 936 788 789 0
3255 936 830 788 0
3256 3565 3278 3416 0
3257 3565 3634 3278 0
3258 3416 3634 3565 0
3259 3416 3278 3634 0
3260 337 499 480 0
3261 337 516 499 0
3262 480 516 337 0
3263 480 499 516 0
3264 9544 9552 9991 0
3265 9544 9969 9552 0
3266 9991 9969 9544 0
3267 9991 9552 9969 0
3268 1092 1267 1001 0
3269 1092 1069 1267 0
3270 1001 1069 1092 0
3271 1001 1267 1069 0
3272 1572 1832 1645 0
3273 1572 1795 1832 0
3274 1645 1795 1572 0
3275 1645 1832 1795 0
3276 1081 1407 1185 0
3277 1081 879 1407 0
3278 1185 879 1081 0
3279 1185 1407 879 0
3280 2581 2461 2277 0
3281 2581 2325 2461 0
3282 2277 2325 2581 0
3283 2277 2461 2325 0
3284 2508 2996 2018 0
3285 2508 3080 2996 0
3286 2018 3080 2508 0
3287 2018 2996 3080 0
3288 1349 1150 1002 0
3289 1349 1031 1150 0
3290 1002 1031 1349 0
3291 1002 1150 1031 0
3292 5349 5415 5283 0
3293 5349 5532 5415 0
3294 5283 5532 5349 0
3295 5283 5415 5532 0
3296 1205 612 1307 0
3297 1205 1413 612 0
3298 1307 1413 1205 0
3299 1307 612 1413 0
3300 5365 5323 5815 0
3301 5365 5870 5323 0
3302 5815 5870 5365 0
3303 5815 5323 5870 0
3304 6043 6896 7117 0
3305 6043 5906 6896 0
3306 7117 5906 6043 0
3307 7117 6896 5906 0
3308 10437 10293 10511 0
3309 10437 10394 10293 0
3310 10511 10394 10437 0
3311 10511 10293 10394 0
3312 567 693 700 0
3313 536 693 567 0
3314 536 700 693 0
3315 352 291 381 0
3316 352 144 291 0
3317 381 144 352 0
3318 381 291 144 0
3319 8563 8909 9000 0
3320 8563 8334 8909 0
3321 9000 8334 8563 0
3322 9000 8909 8334 0
3323 179 11886 454 0
3324 179 368 11886 0
3325 454 368 179 0
3326 454 11886 368 0
3327 383 606 590 0
3328 383 273 606 0
3329 590 273 383 0
3330 590 606 273 0
3331 11683 11367 11422 0
3332 11683 11223 11367 0
3333 11422 11223 11683 0
3334 11422 11367 11223 0
3335 662 460 483 0
3336 662 747 460 0
3337 483 747 662 0
3338 483 460 747 0
3339 4517 4488 4550 0
3340 4517 4575 4488 0
3341 4550 4575 4517 0
3342 4550 4488 4575 0
3343 8361 7759 7544 0
3344 8361 6222 7759 0
3345 7544 6222 8361 0
3346 8937 8848 8749 0
3347 8937 8577 8848 0
3348 8749 8577 8937 0
3349 8749 8848 8577 0
3350 7760 7891 7676 0
3351 7760 7741 7891 0
3352 7676 7741 7760 0
3353 7676 7891 7741 0
3354 977 1051 772 0
3355 977 842 1051 0
3356 772 842 977 0
3357 772 1051 842 0
3358 6973 7208 7088 0
3359 6973 7216 7208 0
3360 7088 7216 6973 0
3361 7088 7208 7216 0
3362 11226 11222 11300 0
3363 11226 11644 11222 0
3364 11300 11644 11226 0
3365 11300 11222 11644 0
3366 785 909 606 0
3367 785 899 909 0
3368 606 899 785 0
3369 606 909 899 0
3370 3708 3646 3773 0
3371 3708 3520 3646 0
3372 3773 3520 3708 0
3373 3773 3646 3520 0
3374 8856 6896 7978 0
3375 8856 7117 6896 0
3376 7978 7117 8856 0
3377 7978 6896 7117 0
3378 236 86 38 0
3379 236 426 86 0
3380 38 426 236 0
3381 38 86 426 0
3382 11311 11226 11326 0
3383 11311 11644 11226 0
3384 11326 11644 11311 0
3385 11326 11226 11644 0
3386 2282 2228 2073 0
3387 2282 2200 2228 0
3388 2073 2200 2282 0
3389 2073 2228 2200 0
3390 1690 1505 1558 0
3391 1690 1850 1505 0
3392 1558 1850 1690 0
3393 1558 1505 1850 0
3394 2787 2914 2692 0
3395 2787 2703 2914 0
3396 2692 2703 2787 0
3397 2692 2914 2703 0
3398 11013 11140 11047 0
3399 11013 10936 11140 0
3400 11047 10936 11013 0
3401 11047 11140 10936 0
3402 1034 890 1204 0
3403 1034 841 890 0
3404 1204 841 1034 0
3405 1204 890 841 0
3406 4042 3881 3601 0
3407 4042 3597 3881 0
3408 3601 3597 4042 0
3409 3601 3881 3597 0
3410 8586 8936 8841 0
3411 8586 8767 8936 0
3412 8841 8767 8586 0
3413 8841 8936 8767 0
3414 10465 10385 10364 0
3415 10465 10291 10385 0
3416 10364 10291 10465 0
3417 10364 10385 10291 0
3418 82 357 311 0
3419 82 397 357 0
3420 311 397 82 0
3421 311 357 397 0
3422 9665 9652 9483 0
3423 9665 9679 9652 0
3424 9483 9679 9665 0
3425 9483 9652 9679 0
3426 3492 3678 3936 0
3427 3492 3955 3678 0
3428 3936 3955 3492 0
3429 3936 3678 3955 0
3430 8120 8594 7234 0
3431 8120 8004 8594 0
3432 7234 8004 8120 0
3433 7234 8594 8004 0
3434 11932 9526 8994 0
3435 11932 8768 9526 0
3436 8994 9526 8768 0
3437 1455 1284 1544 0
3438 1455 1568 1284 0
3439 1544 1568 1455 0
3440 1544 1284 1568 0
3441 9030 8742 8755 0
3442 9030 9019 8742 0
3443 8755 9019 9030 0
3444 8755 8742 9019 0
3445 234 180 138 0
3446 234 11880 180 0
3447 138 11880 234 0
3448 138 180 11880 0
3449 3294 3607 3443 0
3450 3294 3480 3607 0
3451 3443 3480 3294 0
3452 3443 3607 3480 0
3453 192 283 475 0
3454 192 505 283 0
3455 475 505 192 0
3456 475 283 505 0
3457 3658 4048 3856 0
3458 3658 3895 4048 0
3459 3856 3895 3658 0
3460 3856 4048 3895 0
3461 10067 10236 9950 0
3462 10067 9967 10236 0
3463 9950 9967 10067 0
3464 9950 10236 9967 0
3465 8005 7997 8430 0
3466 8178 7997 8005 0
3467 8178 8430 7997 0
3468 345 384 99 0
3469 345 444 384 0
3470 99 444 345 0
3471 99 384 444 0
3472 5487 5392 5412 0
3473 5487 5350 5392 0
3474 5412 5350 5487 0
3475 5412 5392 5350 0
3476 472 560 327 0
3477 472 394 560 0
3478 327 394 472 0
3479 327 560 394 0
3480 2016 1940 2329 0
3481 2016 1884 1940 0
3482 2329 1884 2016 0
3483 2329 1940 1884 0
3484 1238 1303 1560 0
3485 1238 1490 1303 0
3486 1560 1490 1238 0
3487 1560 1303 1490 0
3488 6312 6162 6050 0
3489 6312 6052 6162 0
3490 6050 6052 6312 0
3491 6050 6162 6052 0
3492 9266 9109 9027 0
3493 9266 9064 9109 0
3494 9027 9064 9266 0
3495 9027 9109 9064 0
3496 11276 11784 11367 0
3497 11276 11573 11784 0
3498 11367 11573 11276 0
3499 11367 11784 11573 0
3500 597 513 537 0
3501 597 305 513 0
3502 537 305 597 0
3503 537 513 305 0
3504 586 566 458 0
3505 586 373 566 0
3506 458 373 586 0
3507 458 566 373 0
3508 11503 11814 11513 0
3509 11503 11764 11814 0
3510 11513 11764 11503 0
3511 11513 11814 11764 0
3512 5003 4665 5033 0
3513 5003 5070 4665 0
3514 5033 5070 5003 0
3515 5033 4665 5070 0
3516 2368 2406 2248 0
3517 2368 2219 2406 0
3518 2248 2219 2368 0
3519 2248 2406 2219 0
3520 367 214 443 0
3521 367 366 214 0
3522 443 366 367 0
3523 443 214 366 0
3524 346 11889 600 0
3525 346 95 11889 0
3526 600 95 346 0
3527 600 11889 95 0
3528 11404 11677 11400 0
3529 11404 10763 11677 0
3530 11400 10763 11404 0
3531 11400 11677 10763 0
3532 10222 9965 9723 0
3533 10222 9948 9965 0
3534 9723 9948 10222 0
3535 9723 9965 9948 0
3536 10437 10211 10293 0
3537 10394 10211 10437 0
3538 10394 10293 10211 0
3539 2291 2661 2372 0
3540 2291 2434 2661 0
3541 2372 2434 2291 0
3542 2372 2661 2434 0
3543 10482 10346 10291 0
3544 10482 10345 10346 0
3545 10291 10345 10482 0
3546 10291 10346 10345 0
3547 10591 10831 10854 0
3548 10591 10775 10831 0
3549 10854 10775 10591 0
3550 10854 10831 10775 0
3551 5200 5384 5226 0
3552 5200 5107 5384 0
3553 5226 5107 5200 0
3554 5226 5384 5107 0
3555 7131 7148 7263 0
3556 7131 7080 7148 0
3557 7263 7080 7131 0
3558 7263 7148 7080 0
3559 639 581 141 0
3560 639 276 581 0
3561 141 276 639 0
3562 141 581 276 0
3563 2092 1932 2082 0
3564 2092 1860 1932 0
3565 2082 1860 2092 0
3566 2082 1932 1860 0
3567 1706 1851 1709 0
3568 1706 1869 1851 0
3569 1709 1869 1706 0
3570 1709 1851 1869 0
3571 3211 3249 3123 0
3572 3211 3167 3249 0
3573 3123 3167 3211 0
3574 3123 3249 3167 0
3575 2145 1950 2142 0
3576 2145 2202 1950 0
3577 2142 2202 2145 0
3578 2142 1950 2202 0
3579 3118 3378 3296 0
3580 3118 3191 3378 0
3581 3296 3191 3118 0
3582 3296 3378 3191 0
3583 4112 4075 3983 0
3584 4112 4148 4075 0
3585 3983 4148 4112 0
3586 3983 4075 4148 0
3587 3511 3585 3705 0
3588 3511 3571 3585 0
3589 3705 3571 3511 0
3590 3705 3585 3571 0
3591 3545 3599 3185 0
3592 3545 3198 3599 0
3593 3185 3198 3545 0
3594 3185 3599 3198 0
3595 3457 3244 3330 0
3596 3457 3461 3244 0
3597 3330 3461 3457 0
3598 3330 3244 3461 0
3599 3370 3381 3638 0
3600 3370 3367 3381 0
3601 3638 3367 3370 0
3602 3638 3381 3367 0
3603 1337 1374 1209 0
3604 1337 1181 1374 0
3605 1209 1181 1337 0
3606 1209 1374 1181 0
3607 11480 11511 11703 0
3608 11480 11580 11511 0
3609 11703 11580 11480 0
3610 11703 11511 11580 0
3611 11738 11805 155 0
3612 11738 69 11805 0
3613 155 69 11738 0
3614 155 11805 69 0
3615 59 127 11829 0
3616 59 16 127 0
3617 11829 16 59 0
3618 11829 127 16 0
3619 4852 4685 4464 0
3620 4852 4479 4685 0
3621 4464 4479 4852 0
3622 4464 4685 4479 0
3623 10033 10330 10085 0
3624 10033 10402 10330 0
3625 10085 10330 10402 0
3626 1673 1754 1511 0
3627 1673 1651 1754 0
3628 1511 1651 1673 0
3629 1511 1754 1651 0
3630 1194 1296 1288 0
3631 1194 972 1296 0
3632 1288 972 1194 0
3633 1288 1296 972 0
3634 1062 856 931 0
3635 1062 1020 856 0
3636 931 1020 1062 0
3637 931 856 1020 0
3638 1527 1615 1693 0
3639 1527 1639 1615 0
3640 1693 1639 1527 0
3641 1693 1615 1639 0
3642 6105 5654 5982 0
3643 6105 5837 5654 0
3644 5982 5837 6105 0
3645 1918 2241 2172 0
3646 1918 2084 2241 0
3647 2172 2084 1918 0
3648 2172 2241 2084 0
3649 10925 11318 11287 0
3650 10925 11321 11318 0
3651 11287 11321 10925 0
3652 11287 11318 11321 0
3653 1061 1179 682 0
3654 1061 762 1179 0
3655 682 762 1061 0
3656 682 1179 762 0
3657 2866 2815 2977 0
3658 2866 3060 2815 0
3659 2977 3060 2866 0
3660 2977 2815 3060 0
3661 3564 3475 3682 0
3662 3564 3528 3475 0
3663 3682 3528 3564 0
3664 3682 3475 3528 0
3665 734 700 693 0
3666 734 536 700 0
3667 693 536 734 0
3668 5259 6071 5867 0
3669 5259 5840 6071 0
3670 5867 5840 5259 0
3671 5867 6071 5840 0
3672 5165 5346 4977 0
3673 5165 5411 5346 0
3674 4977 5411 5165 0
3675 4977 5346 5411 0
3676 2935 2899 3168 0
3677 2935 3175 2899 0
3678 3168 3175 2935 0
3679 3168 2899 3175 0
3680 3543 3526 3509 0
3681 3543 3417 3526 0
3682 3509 3417 3543 0
3683 3509 3526 3417 0
3684 3658 3152 3351 0
3685 3658 3485 3152 0
3686 3351 3485 3658 0
3687 3351 3152 3485 0
3688 2963 2360 2299 0
3689 2963 3158 2360 0
3690 2299 3158 2963 0
3691 2299 2360 3158 0
3692 11473 11668 11785 0
3693 11473 11556 11668 0
3694 11785 11556 11473 0
3695 11785 11668 11556 0
3696 9367 9334 9304 0
3697 9367 9446 9334 0
3698 9304 9446 9367 0
3699 9304 9334 9446 0
3700 6362 6179 5977 0
3701 6362 6285 6179 0
3702 5977 6285 6362 0
3703 5977 6179 6285 0
3704 8627 8444 8728 0
3705 8728 8453 8627 0
3706 8728 8444 8453 0
3707 7528 7704 7340 0
3708 7528 7687 7704 0
3709 7340 7687 7528 0
3710 7340 7704 7687 0
3711 6215 5943 6600 0
3712 6215 6227 5943 0
3713 6600 6227 6215 0
3714 6600 5943 6227 0
3715 7381 7341 8024 0
3716 7381 7633 7341 0
3717 8024 7633 7381 0
3718 8024 7341 7633 0
3719 2576 3989 3058 0
3720 2576 3460 3989 0
3721 3058 3460 2576 0
3722 3058 3989 3460 0
3723 11352 10868 11372 0
3724 11352 11560 10868 0
3725 11372 11560 11352 0
3726 11372 10868 11560 0
3727 5576 7773 6789 0
3728 5576 10118 7773 0
3729 6789 10118 5576 0
3730 6789 7773 10118 0
3731 4539 4814 4793 0
3732 4539 4925 4814 0
3733 4793 4925 4539 0
3734 4793 4814 4925 0
3735 10787 10566 10824 0
3736 10787 10587 10566 0
3737 10824 10587 10787 0
3738 10824 10566 10587 0
3739 7699 7608 7296 0
3740 7699 7552 7608 0
3741 7296 7552 7699 0
3742 7296 7608 7552 0
3743 4557 4604 4709 0
3744 4557 4653 4604 0
3745 4709 4653 4557 0
3746 4709 4604 4653 0
3747 734 424 700 0
3748 536 424 734 0
3749 11492 11509 35 0
3750 11492 114 11509 0
3751 35 114 11492 0
3752 35 11509 114 0
3753 8502 8567 8503 0
3754 8502 8686 8567 0
3755 8503 8686 8502 0
3756 8503 8567 8686 0
3757 701 700 425 0
3758 701 506 700 0
3759 425 506 701 0
3760 425 700 506 0
3761 449 459 608 0
3762 449 400 459 0
3763 608 400 449 0
3764 608 459 400 0
3765 357 312 531 0
3766 357 472 312 0
3767 531 472 357 0
3768 531 312 472 0
3769 775 477 669 0
3770 775 761 477 0
3771 669 761 775 0
3772 669 477 761 0
3773 3201 3040 3017 0
3774 3201 3359 3040 0
3775 3017 3359 3201 0
3776 3017 3040 3359 0
3777 9986 9770 10082 0
3778 9986 9869 9770 0
3779 10082 9869 9986 0
3780 10082 9770 9869 0
3781 10397 9930 10296 0
3782 10397 10352 9930 0
3783 10296 10352 10397 0
3784 10296 9930 10352 0
3785 9575 9825 9824 0
3786 9575 9563 9825 0
3787 9824 9563 9575 0
3788 9824 9825 9563 0
3789 9133 8957 8993 0
3790 9133 8871 8957 0
3791 8993 8871 9133 0
3792 8993 8957 8871 0
3793 10274 10390 11181 0
3794 10274 10707 10390 0
3795 11181 10707 10274 0
3796 11181 10390 10707 0
3797 10451 10149 10339 0
3798 10451 10119 10149 0
3799 10339 10119 10451 0
3800 10339 10149 10119 0
3801 6986 7163 6870 0
3802 6986 7024 7163 0
3803 6870 7024 6986 0
3804 6870 7163 7024 0
3805 8283 8308 8051 0
3806 8283 8037 8308 0
3807 8051 8037 8283 0
3808 8051 8308 8037 0
3809 11474 11276 11676 0
3810 11474 11573 11276 0
3811 11676 11573 11474 0
3812 11676 11276 11573 0
3813 7427 7310 7497 0
3814 7427 7717 7310 0
3815 7497 7717 7427 0
3816 7497 7310 7717 0
3817 166 24 289 0
3818 166 292 24 0
3819 289 292 166 0
3820 289 24 292 0
3821 748 556 801 0
3822 748 719 556 0
3823 801 719 748 0
3824 801 556 719 0
3825 8085 7918 8138 0
3826 8085 7949 7918 0
3827 8138 7949 8085 0
3828 8138 7918 7949 0
3829 8646 8348 8456 0
3830 8646 8421 8348 0
3831 8456 8421 8646 0
3832 8456 8348 8421 0
3833 8358 8606 8378 0
3834 8358 8456 8606 0
3835 8378 8456 8358 0
3836 8378 8606 8456 0
3837 27 87 94 0
3838 27 11823 87 0
3839 94 11823 27 0
3840 94 87 11823 0
3841 1041 639 581 0
3842 1041 858 639 0
3843 581 858 1041 0
3844 581 639 858 0
3845 11299 11152 11504 0
3846 11299 11111 11152 0
3847 11504 11111 11299 0
3848 11504 11152 11111 0
3849 10372 10248 10129 0
3850 10372 10241 10248 0
3851 10129 10241 10372 0
3852 10129 10248 10241 0
3853 7930 7742 7804 0
3854 7930 7404 7742 0
3855 7804 7404 7930 0
3856 7804 7742 7404 0
3857 211 348 196 0
3858 211 389 348 0
3859 196 389 211 0
3860 196 348 389 0
3861 10501 10179 10287 0
3862 10501 10265 10179 0
3863 10287 10265 10501 0
3864 10287 10179 10265 0
3865 172 11811 91 0
3866 172 11825 11811 0
3867 91 11825 172 0
3868 91 11811 11825 0
3869 11401 11394 11443 0
3870 11401 11379 11394 0
3871 11443 11379 11401 0
3872 11443 11394 11379 0
3873 11700 11888 11737 0
3874 11700 11735 11888 0
3875 11737 11735 11700 0
3876 11737 11888 11735 0
3877 2754 2707 2281 0
3878 2754 2795 2707 0
3879 2281 2795 2754 0
3880 2281 2707 2795 0
3881 357 312 462 0
3882 462 531 357 0
3883 462 312 531 0
3884 11062 11217 11375 0
3885 11062 11195 11217 0
3886 11375 11195 11062 0
3887 11375 11217 11195 0
3888 11632 11761 49 0
3889 11632 11838 11761 0
3890 49 11838 11632 0
3891 49 11761 11838 0
3892 309 534 585 0
3893 309 277 534 0
3894 585 277 309 0
3895 585 534 277 0
3896 4341 4429 4479 0
3897 4341 4837 4429 0
3898 4479 4837 4341 0
3899 4479 4429 4837 0
3900 627 548 60 0
3901 627 749 548 0
3902 60 749 627 0
3903 60 548 749 0
3904 211 428 227 0
3905 211 151 428 0
3906 227 151 211 0
3907 227 428 151 0
3908 383 652 359 0
3909 383 631 652 0
3910 359 631 383 0
3911 359 652 631 0
3912 10033 9871 9796 0
3913 10033 9781 9871 0
3914 9796 9781 10033 0
3915 9796 9871 9781 0
3916 11388 11522 11447 0
3917 11406 11522 11388 0
3918 11406 11447 11522 0
3919 7587 7103 7268 0
3920 7587 7484 7103 0
3921 7268 7484 7587 0
3922 7268 7103 7484 0
3923 9138 9585 9096 0
3924 9138 9000 9585 0
3925 9096 9000 9138 0
3926 9096 9585 9000 0
3927 11394 11250 11379 0
3928 11394 11134 11250 0
3929 11379 11134 11394 0
3930 11379 11250 11134 0
3931 8358 8606 8510 0
3932 8358 8490 8606 0
3933 8510 8606 8490 0
3934 3958 4210 4024 0
3935 3958 4102 4210 0
3936 4024 4102 3958 0
3937 4024 4210 4102 0
3938 6891 6793 6780 0
3939 6901 6793 6891 0
3940 6901 6780 6793 0
3941 5413 5690 5619 0
3942 5413 5669 5690 0
3943 5619 5669 5413 0
3944 5619 5690 5669 0
3945 9939 10173 10079 0
3946 9939 10200 10173 0
3947 10079 10200 9939 0
3948 10079 10173 10200 0
3949 9064 8921 8840 0
3950 9064 8792 8921 0
3951 8840 8792 9064 0
3952 8840 8921 8792 0
3953 11830 83 248 0
3954 11830 200 83 0
3955 248 200 11830 0
3956 248 83 200 0
3957 9925 9759 9792 0
3958 9925 10068 9759 0
3959 9792 10068 9925 0
3960 9792 9759 10068 0
3961 9359 9248 9092 0
3962 9359 9323 9248 0
3963 9092 9323 9359 0
3964 9092 9248 9323 0
3965 7251 7339 7583 0
3966 7251 7599 7339 0
3967 7583 7599 7251 0
3968 7583 7339 7599 0
3969 6992 6692 7562 0
3970 6992 7422 6692 0
3971 7562 7422 6992 0
3972 7562 6692 7422 0
3973 1910 2008 1809 0
3974 1910 1688 2008 0
3975 1809 1688 1910 0
3976 1809 2008 1688 0
3977 9857 9880 10141 0
3978 9857 10041 9880 0
3979 10141 10041 9857 0
3980 10141 9880 10041 0
3981 481 527 203 0
3982 481 298 527 0
3983 203 298 481 0
3984 203 527 298 0
3985 9315 9452 9378 0
3986 9315 9543 9452 0
3987 9378 9543 9315 0
3988 9378 9452 9543 0
3989 4761 4814 4925 0
3990 4761 5096 4814 0
3991 4925 5096 4761 0
3992 4925 4814 5096 0
3993 4063 4115 4166 0
3994 4063 4205 4115 0
3995 4166 4205 4063 0
3996 4166 4115 4205 0
3997 10253 10003 10109 0
3998 10253 10262 10003 0
3999 10109 10262 10253 0
4000 10109 10003 10262 0
4001 10128 10210 10289 0
4002 10128 10287 10210 0
4003 10289 10287 10128 0
4004 10289 10210 10287 0
4005 8442 8197 8552 0
4006 8442 8414 8197 0
4007 8552 8414 8442 0
4008 8552 8197 8414 0
4009 10323 10242 10282 0
4010 10323 10215 10242 0
4011 10282 10215 10323 0
4012 10282 10242 10215 0
4013 8376 8281 8285 0
4014 8376 8076 8281 0
4015 8285 8076 8376 0
4016 8285 8281 8076 0
4017 10311 10196 10257 0
4018 10311 10166 10196 0
4019 10257 10166 10311 0
4020 10257 10196 10166 0
4021 9971 10342 10247 0
4022 9971 10563 10342 0
4023 10247 10563 9971 0
4024 10247 10342 10563 0
4025 11197 11311 11347 0
4026 11197 11391 11311 0
4027 11347 11391 11197 0
4028 11347 11311 11391 0
4029 10872 10864 10702 0
4030 10872 10676 10864 0
4031 10702 10676 10872 0
4032 10702 10864 10676 0
4033 4099 4151 3999 0
4034 4099 4239 4151 0
4035 3999 4239 4099 0
4036 3999 4151 4239 0
4037 8309 8121 8106 0
4038 8309 8211 8121 0
4039 8106 8211 8309 0
4040 8106 8121 8211 0
4041 2720 1473 3130 0
4042 2720 3318 1473 0
4043 3130 3318 2720 0
4044 3130 1473 3318 0
4045 8531 8100 8146 0
4046 8531 8486 8100 0
4047 8146 8486 8531 0
4048 8146 8100 8486 0
4049 10466 10764 10469 0
4050 10466 10263 10764 0
4051 10469 10263 10466 0
4052 10469 10764 10263 0
4053 878 1084 730 0
4054 878 1053 1084 0
4055 730 1053 878 0
4056 730 1084 1053 0
4057 1033 911 1087 0
4058 1033 1266 911 0
4059 1087 1266 1033 0
4060 1087 911 1266 0
4061 11818 11787 11611 0
4062 11818 10 11787 0
4063 11611 10 11818 0
4064 11611 11787 10 0
4065 8160 8156 7610 0
4066 8160 7649 8156 0
4067 7610 7649 8160 0
4068 7610 8156 7649 0
4069 8483 8444 8401 0
4070 8483 8439 8444 0
4071 8401 8439 8483 0
4072 8401 8444 8439 0
4073 9263 9107 9110 0
4074 9263 9167 9107 0
4075 9110 9167 9263 0
4076 9110 9107 9167 0
4077 7173 7297 7391 0
4078 7173 7378 7297 0
4079 7391 7297 7378 0
4080 9922 9992 10137 0
4081 9922 10231 9992 0
4082 10137 10231 9922 0
4083 10137 9992 10231 0
4084 9395 9275 9269 0
4085 9395 9311 9275 0
4086 9269 9311 9395 0
4087 9269 9275 9311 0
4088 8563 8045 8201 0
4089 8563 8623 8045 0
4090 8201 8623 8563 0
4091 8201 8045 8623 0
4092 4722 4940 4140 0
4093 4722 4689 4940 0
4094 4140 4689 4722 0
4095 4140 4940 4689 0
4096 5680 5490 5665 0
4097 5023 5490 5680 0
4098 5023 5665 5490 0
4099 9989 9969 10102 0
4100 9989 10026 9969 0
4101 10102 10026 9989 0
4102 10102 9969 10026 0
4103 3117 3299 2885 0
4104 3117 3315 3299 0
4105 2885 3315 3117 0
4106 2885 3299 3315 0
4107 9747 9406 9418 0
4108 9747 9385 9406 0
4109 9418 9385 9747 0
4110 9418 9406 9385 0
4111 9158 9019 9417 0
4112 9158 9055 9019 0
4113 9417 9055 9158 0
4114 9417 9019 9055 0
4115 9905 9997 9745 0
4116 9905 9726 9997 0
4117 9745 9726 9905 0
4118 9745 9997 9726 0
4119 8187 8216 8177 0
4120 8187 7944 8216 0
4121 8177 7944 8187 0
4122 8177 8216 7944 0
4123 8679 8693 8613 0
4124 8679 8532 8693 0
4125 8613 8532 8679 0
4126 8613 8693 8532 0
4127 8312 8114 8302 0
4128 8312 8207 8114 0
4129 8302 8207 8312 0
4130 8302 8114 8207 0
4131 7923 7760 7741 0
4132 7923 7891 7760 0
4133 7741 7891 7923 0
4134 9346 9521 9490 0
4135 9346 9460 9521 0
4136 9490 9460 9346 0
4137 9490 9521 9460 0
4138 8637 8592 8084 0
4139 8637 8262 8592 0
4140 8084 8262 8637 0
4141 8084 8592 8262 0
4142 7341 7797 8024 0
4143 7341 7633 7797 0
4144 8024 7797 7633 0
4145 7895 7711 7490 0
4146 7895 7804 7711 0
4147 7490 7804 7895 0
4148 7490 7711 7804 0
4149 9059 8867 9036 0
4150 9059 9137 8867 0
4151 9036 9137 9059 0
4152 9036 8867 9137 0
4153 9709 9766 9669 0
4154 9709 9703 9766 0
4155 9669 9703 9709 0
4156 9669 9766 9703 0
4157 10254 10370 10473 0
4158 10254 10644 10370 0
4159 10473 10644 10254 0
4160 10473 10370 10644 0
4161 8789 9087 9096 0
4162 8804 9087 8789 0
4163 8804 9096 9087 0
4164 9308 9400 9464 0
4165 9308 8905 9400 0
4166 9464 8905 9308 0
4167 9464 9400 8905 0
4168 9372 9611 9221 0
4169 9372 9592 9611 0
4170 9221 9592 9372 0
4171 9221 9611 9592 0
4172 11935 10299 9931 0
4173 11935 9912 10299 0
4174 9931 9912 11935 0
4175 9931 10299 9912 0
4176 11332 11787 11853 0
4177 11332 10 11787 0
4178 11853 10 11332 0
4179 11853 11787 10 0
4180 6084 6199 6038 0
4181 6084 5186 6199 0
4182 6038 5186 6084 0
4183 6038 6199 5186 0
4184 8283 7789 8061 0
4185 8283 8051 7789 0
4186 8061 8051 8283 0
4187 7725 7813 8119 0
4188 7725 8143 7813 0
4189 8119 7813 8143 0
4190 8592 8611 8412 0
4191 8592 8123 8611 0
4192 8412 8123 8592 0
4193 8412 8611 8123 0
4194 9313 9285 9404 0
4195 9313 9440 9285 0
4196 9404 9440 9313 0
4197 9404 9285 9440 0
4198 8608 8732 8480 0
4199 8608 8697 8732 0
4200 8480 8697 8608 0
4201 8480 8732 8697 0
4202 10606 10785 10666 0
4203 10606 10601 10785 0
4204 10666 10601 10606 0
4205 10666 10785 10601 0
4206 7228 7168 7148 0
4207 7228 7263 7168 0
4208 7148 7263 7228 0
4209 7148 7168 7263 0
4210 9851 9808 10108 0
4211 9851 9721 9808 0
4212 10108 9721 9851 0
4213 10108 9808 9721 0
4214 9093 9086 8844 0
4215 9093 8777 9086 0
4216 8844 8777 9093 0
4217 8844 9086 8777 0
4218 8672 8742 8205 0
4219 8672 8527 8742 0
4220 8205 8527 8672 0
4221 8205 8742 8527 0
4222 3976 3915 4093 0
4223 3976 4010 3915 0
4224 4093 4010 3976 0
4225 4093 3915 4010 0
4226 1342 1105 1511 0
4227 1342 1184 1105 0
4228 1511 1184 1342 0
4229 1511 1105 1184 0
4230 8622 8755 8322 0
4231 8622 8373 8755 0
4232 8322 8373 8622 0
4233 8322 8755 8373 0
4234 6779 7131 7014 0
4235 6779 6839 7131 0
4236 7014 6839 6779 0
4237 7014 7131 6839 0
4238 11061 11039 10767 0
4239 11061 10966 11039 0
4240 10767 10966 11061 0
4241 10767 11039 10966 0
4242 11559 11465 11516 0
4243 11559 11761 11465 0
4244 11516 11761 11559 0
4245 11516 11465 11761 0
4246 7787 7391 7554 0
4247 7787 7775 7391 0
