ID Node1 Node2 Marker
1663 579 576 0
1664 579 649 0
1665 581 576 0
1666 525 547 0
1667 575 547 0
1668 1 6 0
1669 18 10 0
1670 18 6 0
1671 18 1 0
1672 10 6 0
1673 674 672 0
1674 674 687 0
1675 696 672 0
1676 696 674 0
1677 687 672 0
1678 22 689 0
1679 694 32 1
1680 694 22 1
1681 32 689 1
1682 137 138 0
1683 137 119 0
1684 126 119 0
1685 126 138 0
1686 119 138 0
1687 651 664 0
1688 651 636 0
1689 621 636 0
1690 621 664 0
1691 621 651 1
1692 636 664 0
1693 282 321 0
1694 298 321 0
1695 298 311 0
1696 298 282 0
1697 21 677 0
1698 21 638 0
1699 656 638 0
1700 656 677 0
1701 656 21 0
1702 638 677 0
1703 480 512 0
1704 75 278 0
1705 75 232 0
1706 385 232 0
1707 385 278 0
1708 385 75 0
1709 232 278 0
1710 63 55 0
1711 85 55 0
1712 85 70 0
1713 85 63 0
1714 55 70 0
1715 685 75 0
1716 303 75 0
1717 208 75 0
1718 108 68 0
1719 108 159 0
1720 108 116 0
1721 68 159 0
1722 55 67 0
1723 51 85 0
1724 51 67 0
1725 51 55 0
1726 85 67 0
1727 192 187 0
1728 205 187 0
1729 213 187 0
1730 120 138 0
1731 120 126 0
1732 119 120 0
1733 146 163 0
1734 146 108 0
1735 146 159 0
1736 163 108 0
1737 656 640 0
1738 662 640 0
1739 44 52 0
1740 63 67 0
1741 63 40 0
1742 101 40 0
1743 101 67 0
1744 101 63 0
1745 40 67 0
1746 91 120 0
1747 91 127 0
1748 115 127 0
1749 115 120 0
1750 115 91 0
1751 127 120 0
1752 229 180 0
1753 181 201 0
1754 201 180 0
1755 171 127 0
1756 171 119 0
1757 157 119 0
1758 157 127 0
1759 157 171 0
1760 119 127 0
1761 120 90 0
1762 120 74 0
1763 17 689 0
1764 17 691 0
1765 693 691 0
1766 693 689 0
1767 693 17 0
1768 691 689 0
1769 426 446 0
1770 427 436 0
1771 427 426 0
1772 130 108 0
1773 95 108 0
1774 40 21 0
1775 40 30 0
1776 44 30 0
1777 44 21 0
1778 44 40 0
1779 30 21 0
1780 666 645 0
1781 666 654 0
1782 648 654 0
1783 648 645 0
1784 648 666 0
1785 654 645 0
1786 314 352 0
1787 314 324 0
1788 345 324 0
1789 345 314 0
1790 324 352 0
1791 11 64 0
1792 11 13 1
1793 43 64 0
1794 43 11 0
1795 13 64 1
1796 472 497 0
1797 501 527 0
1798 494 527 0
1799 115 136 0
1800 111 87 0
1801 111 136 0
1802 111 115 0
1803 87 136 0
1804 631 623 0
1805 645 646 0
1806 645 631 0
1807 646 623 0
1808 24 28 0
1809 24 23 0
1810 26 23 0
1811 26 28 0
1812 26 24 0
1813 23 28 0
1814 525 459 0
1815 525 473 0
1816 470 459 0
1817 473 459 0
1818 384 401 0
1819 411 381 0
1820 411 401 0
1821 411 384 0
1822 381 401 0
1823 447 464 0
1824 447 444 0
1825 460 444 0
1826 460 464 0
1827 460 447 0
1828 444 464 0
1829 681 661 0
1830 652 671 0
1831 652 661 0
1832 652 681 0
1833 671 661 0
1834 151 194 0
1835 151 245 0
1836 529 526 0
1837 552 526 0
1838 552 529 0
1839 528 526 0
1840 55 104 0
1841 85 104 0
1842 51 104 0
1843 616 607 0
1844 636 607 0
1845 636 604 0
1846 636 616 0
1847 696 680 0
1848 687 680 0
1849 680 683 0
1850 606 573 0
1851 606 562 0
1852 583 606 0
1853 439 447 0
1854 439 444 0
1855 448 444 0
1856 448 447 0
1857 448 439 0
1858 269 290 0
1859 269 291 0
1860 270 291 0
1861 146 68 0
1862 398 228 0
1863 274 188 0
1864 274 228 0
1865 274 398 0
1866 188 228 0
1867 616 589 0
1868 616 582 0
1869 594 589 0
1870 582 589 0
1871 666 649 1
1872 654 649 0
1873 648 649 0
1874 529 508 0
1875 529 514 0
1876 517 529 0
1877 341 279 0
1878 551 533 0
1879 524 533 0
1880 515 533 0
1881 266 278 0
1882 266 391 1
1883 292 278 0
1884 292 266 1
1885 391 278 0
1886 241 184 0
1887 260 184 0
1888 260 241 0
1889 21 14 0
1890 21 9 0
1891 20 9 0
1892 20 14 0
1893 20 21 0
1894 9 14 0
1895 240 261 0
1896 240 260 0
1897 234 260 0
1898 234 261 0
1899 234 240 0
1900 260 261 0
1901 535 513 0
1902 473 513 0
1903 473 575 0
1904 513 575 0
1905 530 456 0
1906 451 456 0
1907 456 536 0
1908 212 186 1
1909 212 180 0
1910 202 180 0
1911 202 186 0
1912 180 186 0
1913 286 238 0
1914 234 225 0
1915 261 225 0
1916 605 507 0
1917 605 548 0
1918 562 507 0
1919 562 605 0
1920 85 117 0
1921 103 109 0
1922 94 122 1
1923 94 109 0
1924 94 103 0
1925 122 109 0
1926 168 216 1
1927 168 210 0
1928 134 210 1
1929 134 216 1
1930 134 168 1
1931 471 472 0
1932 471 468 0
1933 471 497 0
1934 160 140 0
1935 160 220 0
1936 194 220 0
1937 194 140 0
1938 194 160 0
1939 220 140 0
1940 669 30 0
1941 676 30 0
1942 30 695 0
1943 504 364 0
1944 359 493 0
1945 359 504 0
1946 493 364 0
1947 252 356 0
1948 504 441 0
1949 493 343 0
1950 369 432 0
1951 587 562 0
1952 587 580 0
1953 583 580 0
1954 583 587 0
1955 580 562 0
1956 528 539 0
1957 356 334 0
1958 252 334 0
1959 334 343 0
1960 464 524 0
1961 488 524 0
1962 488 460 0
1963 488 464 0
1964 524 460 0
1965 468 505 0
1966 468 454 0
1967 463 505 0
1968 454 505 0
1969 551 543 0
1970 538 551 0
1971 539 543 0
1972 194 281 0
1973 194 355 0
1974 245 355 0
1975 245 281 0
1976 355 281 0
1977 496 517 0
1978 477 463 0
1979 463 482 0
1980 561 521 0
1981 439 421 0
1982 439 438 0
1983 433 438 0
1984 433 439 0
1985 438 421 0
1986 313 335 0
1987 335 323 0
1988 425 458 0
1989 425 419 0
1990 445 419 0
1991 445 458 0
1992 445 425 0
1993 419 458 0
1994 346 390 0
1995 346 428 0
1996 407 390 0
1997 407 346 0
1998 428 390 0
1999 431 453 0
2000 427 431 0
2001 401 374 0
2002 375 374 0
2003 374 349 0
2004 379 352 0
2005 324 347 0
2006 324 379 0
2007 352 347 0
2008 457 493 0
2009 457 404 0
2010 504 443 0
2011 570 443 0
2012 570 544 0
2013 443 544 0
2014 512 521 0
2015 484 496 0
2016 484 521 0
2017 484 512 0
2018 508 494 0
2019 505 494 0
2020 484 532 0
2021 436 445 0
2022 436 458 0
2023 436 425 0
2024 499 498 0
2025 509 498 0
2026 506 498 0
2027 470 486 0
2028 565 576 0
2029 579 560 0
2030 579 565 0
2031 560 576 0
2032 476 479 0
2033 502 518 0
2034 509 502 0
2035 528 518 0
2036 470 426 0
2037 349 339 0
2038 381 374 0
2039 381 349 0
2040 339 374 0
2041 499 525 0
2042 499 470 0
2043 459 499 0
2044 490 484 0
2045 506 484 0
2046 543 497 0
2047 652 687 0
2048 652 680 0
2049 652 683 0
2050 516 474 0
2051 516 550 0
2052 493 516 0
2053 550 474 0
2054 373 392 0
2055 373 378 0
2056 393 378 0
2057 393 392 0
2058 378 392 0
2059 591 587 0
2060 591 632 0
2061 605 591 0
2062 429 455 0
2063 429 428 0
2064 470 429 0
2065 556 543 0
2066 556 551 0
2067 529 518 0
2068 436 507 0
2069 500 479 0
2070 485 479 0
2071 583 571 0
2072 583 568 0
2073 580 571 0
2074 551 569 0
2075 545 569 0
2076 524 569 0
2077 213 233 0
2078 415 421 0
2079 415 408 0
2080 409 421 0
2081 408 421 0
2082 534 513 0
2083 531 548 0
2084 531 513 0
2085 548 513 0
2086 532 486 1
2087 532 470 0
2088 502 489 0
2089 518 491 0
2090 518 489 0
2091 491 489 0
2092 478 502 0
2093 485 489 0
2094 485 478 0
2095 528 514 0
2096 521 514 0
2097 605 475 0
2098 483 475 0
2099 483 507 0
2100 483 605 0
2101 435 446 0
2102 557 513 0
2103 557 531 0
2104 548 557 0
2105 580 561 0
2106 528 517 0
2107 551 552 0
2108 563 556 0
2109 552 556 0
2110 507 516 0
2111 572 516 0
2112 564 516 0
2113 672 692 0
2114 672 1 0
2115 696 692 0
2116 1 692 0
2117 510 498 0
2118 518 498 0
2119 498 502 0
2120 498 490 0
2121 539 482 0
2122 482 505 0
2123 522 556 1
2124 508 526 0
2125 508 522 0
2126 526 556 0
2127 575 562 0
2128 573 551 0
2129 551 577 0
2130 523 486 1
2131 700 678 0
2132 700 19 0
2133 11 678 0
2134 11 700 0
2135 19 678 0
2136 568 561 0
2137 526 517 0
2138 486 526 0
2139 517 552 0
2140 513 510 0
2141 531 510 0
2142 539 517 0
2143 453 461 0
2144 468 461 0
2145 685 467 0
2146 385 467 0
2147 385 303 0
2148 385 685 0
2149 467 303 0
2150 523 517 0
2151 540 492 0
2152 540 481 0
2153 560 481 0
2154 560 492 0
2155 531 518 0
2156 523 528 0
2157 508 454 0
2158 577 556 0
2159 545 577 0
2160 534 482 0
2161 478 484 0
2162 446 490 0
2163 532 526 0
2164 526 496 0
2165 526 514 0
2166 526 521 0
2167 478 477 0
2168 478 463 0
2169 342 367 0
2170 539 529 0
2171 499 510 0
2172 512 539 0
2173 571 562 0
2174 562 568 0
2175 490 477 0
2176 480 490 0
2177 508 488 0
2178 499 484 0
2179 557 499 0
2180 513 499 0
2181 497 533 0
2182 551 564 0
2183 564 497 0
2184 447 438 0
2185 447 430 0
2186 440 430 0
2187 440 447 0
2188 430 438 0
2189 471 482 0
2190 471 461 0
2191 482 468 0
2192 516 504 0
2193 474 504 0
2194 505 487 0
2195 416 439 0
2196 416 421 0
2197 418 421 0
2198 418 439 0
2199 418 416 0
2200 417 433 0
2201 427 417 0
2202 416 406 0
2203 416 409 0
2204 400 409 0
2205 400 406 0
2206 400 416 0
2207 534 505 0
2208 564 562 0
2209 573 569 0
2210 524 573 0
2211 533 569 0
2212 477 495 0
2213 548 471 0
2214 491 479 0
2215 450 475 0
2216 450 443 0
2217 544 475 0
2218 544 450 0
2219 443 475 0
2220 454 501 0
2221 448 460 0
2222 448 488 0
2223 494 488 0
2224 376 310 0
2225 238 310 0
2226 288 310 0
2227 700 208 0
2228 80 208 0
2229 208 7 0
2230 500 461 0
2231 471 500 0
2232 500 548 0
2233 471 534 0
2234 539 502 0
2235 495 487 0
2236 512 495 0
2237 513 525 0
2238 476 489 0
2239 446 489 0
2240 479 489 0
2241 495 482 0
2242 495 502 0
2243 516 544 0
2244 516 475 0
2245 516 450 0
2246 383 558 0
2247 383 462 0
2248 403 462 1
2249 403 558 0
2250 462 558 0
2251 450 458 0
2252 474 458 0
2253 474 450 0
2254 516 458 0
2255 498 489 0
2256 498 495 0
2257 495 480 0
2258 500 513 0
2259 510 491 0
2260 510 489 0
2261 12 689 0
2262 12 693 0
2263 663 693 0
2264 663 689 0
2265 663 12 0
2266 484 498 0
2267 690 668 0
2268 690 699 0
2269 679 690 0
2270 476 500 0
2271 476 491 0
2272 513 491 0
2273 513 476 0
2274 507 500 0
2275 507 513 0
2276 443 483 0
2277 443 449 0
2278 518 500 0
2279 644 674 0
2280 8 570 0
2281 8 674 0
2282 8 644 0
2283 570 674 0
2284 500 510 0
2285 10 680 0
2286 680 1 0
2287 465 513 0
2288 461 513 0
2289 461 465 0
2290 676 399 0
2291 676 188 0
2292 442 188 0
2293 442 399 0
2294 442 676 0
2295 245 375 0
2296 245 341 0
2297 502 508 0
2298 502 477 0
2299 476 510 0
2300 540 462 0
2301 492 541 0
2302 462 541 0
2303 492 565 0
2304 492 466 0
2305 481 466 1
2306 481 565 0
2307 466 565 0
2308 473 465 0
2309 473 435 0
2310 614 674 0
2311 614 3 0
2312 701 674 0
2313 701 614 0
2314 3 674 0
2315 582 555 0
2316 582 503 0
2317 536 555 0
2318 536 582 0
2319 503 555 0
2320 530 555 0
2321 530 582 0
2322 444 430 0
2323 444 440 0
2324 397 422 0
2325 397 504 0
2326 493 397 0
2327 504 422 0
2328 407 425 0
2329 582 567 0
2330 582 565 0
2331 330 287 0
2332 330 342 0
2333 325 287 1
2334 325 330 0
2335 342 287 0
2336 561 575 0
2337 658 697 0
2338 658 13 1
2339 686 13 1
2340 686 658 1
2341 13 697 0
2342 494 522 0
2343 401 425 0
2344 401 465 0
2345 475 401 0
2346 565 581 0
2347 581 560 0
2348 578 575 0
2349 458 472 0
2350 452 458 0
2351 472 445 0
2352 564 544 0
2353 544 572 0
2354 499 446 0
2355 499 476 0
2356 459 513 0
2357 499 473 0
2358 499 490 0
2359 499 489 0
2360 434 310 0
2361 434 410 1
2362 434 376 0
2363 310 410 1
2364 457 520 0
2365 356 364 0
2366 356 388 0
2367 388 364 0
2368 437 488 1
2369 437 460 0
2370 437 464 0
2371 474 533 0
2372 520 533 0
2373 520 474 0
2374 533 457 0
2375 369 332 0
2376 369 361 0
2377 420 440 0
2378 420 474 0
2379 432 553 0
2380 520 553 0
2381 263 238 0
2382 263 258 0
2383 263 288 0
2384 525 561 0
2385 525 557 0
2386 557 521 0
2387 556 523 1
2388 532 578 1
2389 532 556 0
2390 523 578 1
2391 460 533 0
2392 556 561 0
2393 610 611 0
2394 610 603 0
2395 609 603 0
2396 609 611 0
2397 609 610 0
2398 603 611 0
2399 444 437 0
2400 497 452 0
2401 505 501 0
2402 556 571 0
2403 556 583 0
2404 598 583 0
2405 580 595 0
2406 583 595 0
2407 482 497 0
2408 437 448 0
2409 444 488 0
2410 614 672 0
2411 614 680 0
2412 687 614 0
2413 680 672 0
2414 433 444 0
2415 433 448 0
2416 334 359 0
2417 493 520 0
2418 458 507 0
2419 458 564 0
2420 590 612 0
2421 562 612 0
2422 562 590 0
2423 564 612 0
2424 685 559 0
2425 553 559 0
2426 553 467 0
2427 553 685 0
2428 559 467 0
2429 575 587 0
2430 575 591 0
2431 537 587 0
2432 379 402 0
2433 379 381 0
2434 404 381 0
2435 404 379 0
2436 381 402 0
2437 543 505 0
2438 550 497 0
2439 328 314 0
2440 328 345 0
2441 352 328 0
2442 612 620 0
2443 612 605 0
2444 608 605 0
2445 608 612 0
2446 605 620 0
2447 494 524 0
2448 598 610 0
2449 603 595 0
2450 603 598 0
2451 610 595 1
2452 520 569 0
2453 520 524 0
2454 272 262 0
2455 533 464 0
2456 19 45 0
2457 19 7 0
2458 617 611 0
2459 617 609 0
2460 653 609 0
2461 653 611 0
2462 653 617 0
2463 313 306 0
2464 294 321 0
2465 440 408 0
2466 524 546 0
2467 417 426 0
2468 426 431 0
2469 433 437 1
2470 497 534 0
2471 497 505 0
2472 658 670 0
2473 686 670 0
2474 697 670 0
2475 595 585 0
2476 595 609 0
2477 603 585 0
2478 609 585 0
2479 415 387 0
2480 409 387 0
2481 387 408 0
2482 400 392 0
2483 400 387 0
2484 368 392 0
2485 368 400 0
2486 387 392 0
2487 577 603 0
2488 577 585 0
2489 461 458 0
2490 279 330 0
2491 279 312 0
2492 273 312 0
2493 273 330 0
2494 312 330 0
2495 457 524 0
2496 550 520 0
2497 503 442 0
2498 398 442 0
2499 398 451 0
2500 398 503 0
2501 442 451 0
2502 268 281 0
2503 268 341 0
2504 317 281 0
2505 341 281 0
2506 665 684 0
2507 665 642 0
2508 672 642 0
2509 672 684 0
2510 672 665 0
2511 642 684 0
2512 384 337 0
2513 339 337 0
2514 402 457 0
2515 511 569 1
2516 524 511 0
2517 413 511 1
2518 363 382 0
2519 393 365 0
2520 437 413 1
2521 437 511 1
2522 464 569 0
2523 423 421 0
2524 423 438 0
2525 430 421 0
2526 430 423 0
2527 445 468 0
2528 332 252 0
2529 332 441 0
2530 332 356 0
2531 678 7 0
2532 678 46 0
2533 177 46 0
2534 177 7 0
2535 177 678 0
2536 46 7 0
2537 350 368 0
2538 367 350 0
2539 439 430 0
2540 379 380 0
2541 404 380 0
2542 402 380 0
2543 184 214 0
2544 184 240 0
2545 260 214 0
2546 569 437 1
2547 430 420 0
2548 430 431 0
2549 388 404 0
2550 388 402 0
2551 388 380 0
2552 251 290 1
2553 251 271 1
2554 262 271 0
2555 262 290 0
2556 271 290 1
2557 522 437 1
2558 522 569 1
2559 522 464 0
2560 402 395 0
2561 443 425 0
2562 643 609 0
2563 643 653 0
2564 632 653 0
2565 632 609 0
2566 632 643 0
2567 438 453 0
2568 441 544 0
2569 343 544 0
2570 606 615 0
2571 562 615 0
2572 583 615 0
2573 420 445 0
2574 420 425 0
2575 251 292 1
2576 559 520 0
2577 38 16 0
2578 46 245 0
2579 46 355 0
2580 443 245 0
2581 443 46 0
2582 340 336 0
2583 340 344 0
2584 366 336 0
2585 366 340 0
2586 344 336 0
2587 364 345 0
2588 359 345 0
2589 359 352 0
2590 11 45 1
2591 36 45 0
2592 397 379 0
2593 397 352 0
2594 324 397 0
2595 643 634 0
2596 643 639 0
2597 647 643 0
2598 385 553 0
2599 644 590 0
2600 644 619 0
2601 612 619 0
2602 612 644 0
2603 619 590 0
2604 533 440 0
2605 533 458 0
2606 391 75 1
2607 46 570 0
2608 46 8 0
2609 46 644 0
2610 674 667 0
2611 674 665 0
2612 672 667 0
2613 665 667 0
2614 458 422 0
2615 458 420 0
2616 685 592 0
2617 511 559 0
2618 596 587 0
2619 596 580 0
2620 598 587 0
2621 598 596 0
2622 464 546 0
2623 376 228 0
2624 238 228 0
2625 173 174 0
2626 173 200 0
2627 190 200 0
2628 190 174 0
2629 190 173 0
2630 200 174 0
2631 414 401 0
2632 414 384 0
2633 366 380 0
2634 366 347 0
2635 347 380 0
2636 450 504 0
2637 414 430 0
2638 219 236 1
2639 236 242 0
2640 438 448 0
2641 402 396 0
2642 400 418 0
2643 474 460 0
2644 36 43 0
2645 556 595 1
2646 372 371 0
2647 220 188 0
2648 345 356 0
2649 447 453 0
2650 447 452 0
2651 396 381 0
2652 396 384 0
2653 327 373 0
2654 327 363 0
2655 413 327 0
2656 440 395 0
2657 327 357 0
2658 363 357 0
2659 357 373 1
2660 378 377 0
2661 378 353 0
2662 384 367 0
2663 401 360 0
2664 360 367 0
2665 362 370 0
2666 362 371 0
2667 372 362 0
2668 656 558 0
2669 656 462 0
2670 560 462 0
2671 560 558 0
2672 560 656 0
2673 401 397 0
2674 401 419 0
2675 425 397 0
2676 419 397 0
2677 304 300 0
2678 308 300 0
2679 328 334 0
2680 345 334 0
2681 334 314 0
2682 232 134 0
2683 232 203 0
2684 232 210 0
2685 134 203 0
2686 360 349 0
2687 320 353 0
2688 320 338 0
2689 367 348 0
2690 360 348 0
2691 348 349 0
2692 390 409 0
2693 390 400 1
2694 390 416 0
2695 273 223 0
2696 273 245 0
2697 413 400 0
2698 244 239 0
2699 239 258 0
2700 378 384 0
2701 394 377 0
2702 394 378 0
2703 384 377 0
2704 344 328 0
2705 366 371 0
2706 379 366 0
2707 372 366 0
2708 372 340 0
2709 396 394 0
2710 390 426 0
2711 427 428 0
2712 427 390 0
2713 431 445 0
2714 572 475 0
2715 473 537 0
2716 513 537 0
2717 434 466 0
2718 386 392 0
2719 402 493 0
2720 493 388 0
2721 240 280 0
2722 280 261 0
2723 391 511 1
2724 381 371 0
2725 396 379 0
2726 614 355 0
2727 588 355 0
2728 588 674 0
2729 588 614 0
2730 355 674 0
2731 397 364 0
2732 547 499 0
2733 547 561 0
2734 272 311 0
2735 313 270 0
2736 270 311 0
2737 275 374 0
2738 374 343 0
2739 596 586 0
2740 604 587 0
2741 604 586 1
2742 604 596 0
2743 587 586 0
2744 319 356 0
2745 319 334 0
2746 329 337 0
2747 329 339 0
2748 340 339 0
2749 340 337 0
2750 340 329 0
2751 227 264 1
2752 112 168 0
2753 112 134 0
2754 45 134 1
2755 45 168 1
2756 45 112 0
2757 584 520 0
2758 569 559 0
2759 569 584 0
2760 240 204 0
2761 223 204 0
2762 223 225 0
2763 223 240 0
2764 204 225 0
2765 390 417 0
2766 324 339 0
2767 334 352 0
2768 334 324 0
2769 364 467 0
2770 366 388 0
2771 372 380 0
2772 337 349 0
2773 362 340 0
2774 370 340 0
2775 379 411 0
2776 450 425 0
2777 507 450 0
2778 327 284 0
2779 214 234 0
2780 322 346 0
2781 349 322 0
2782 371 380 0
2783 396 380 0
2784 392 377 0
2785 394 387 0
2786 394 392 0
2787 377 387 0
2788 357 413 0
2789 333 282 0
2790 333 303 0
2791 312 316 0
2792 312 339 0
2793 374 316 0
2794 374 312 0
2795 339 316 0
2796 334 364 0
2797 302 278 0
2798 335 340 0
2799 365 335 0
2800 45 64 1
2801 36 64 0
2802 340 371 0
2803 347 340 0
2804 347 336 0
2805 13 45 1
2806 259 225 0
2807 226 259 0
2808 451 376 0
2809 398 456 0
2810 347 362 0
2811 41 687 0
2812 41 10 0
2813 608 619 0
2814 608 625 0
2815 275 443 0
2816 275 245 0
2817 275 46 0
2818 355 317 0
2819 362 379 0
2820 339 362 0
2821 319 314 0
2822 430 405 0
2823 430 408 0
2824 440 405 0
2825 314 280 0
2826 332 467 0
2827 333 467 0
2828 329 316 0
2829 329 335 0
2830 313 329 0
2831 335 316 0
2832 284 278 0
2833 232 284 0
2834 329 311 0
2835 336 313 0
2836 336 311 0
2837 336 329 0
2838 314 343 0
2839 330 346 0
2840 330 367 0
2841 314 329 0
2842 314 311 0
2843 316 311 0
2844 316 314 0
2845 559 441 0
2846 443 572 0
2847 384 407 0
2848 420 401 0
2849 420 407 0
2850 420 384 0
2851 352 336 0
2852 337 316 0
2853 336 335 0
2854 392 406 0
2855 553 391 0
2856 369 553 0
2857 312 337 0
2858 280 343 0
2859 308 302 0
2860 292 315 0
2861 326 315 0
2862 326 290 1
2863 308 292 0
2864 320 292 0
2865 320 302 0
2866 283 313 0
2867 283 316 0
2868 283 272 0
2869 397 404 0
2870 380 397 0
2871 114 38 0
2872 114 41 0
2873 16 114 0
2874 632 667 0
2875 665 632 0
2876 667 620 0
2877 332 382 0
2878 328 361 0
2879 326 391 1
2880 670 647 0
2881 670 639 0
2882 652 639 0
2883 652 647 0
2884 652 670 0
2885 369 467 0
2886 467 457 0
2887 520 467 0
2888 467 388 0
2889 319 369 0
2890 432 467 0
2891 450 422 0
2892 450 493 0
2893 241 282 0
2894 324 316 0
2895 324 280 0
2896 227 196 1
2897 196 230 0
2898 446 431 0
2899 204 214 0
2900 572 570 0
2901 441 570 0
2902 416 427 0
2903 433 390 1
2904 433 416 0
2905 429 434 0
2906 684 696 0
2907 680 684 0
2908 626 593 0
2909 626 652 0
2910 622 652 0
2911 622 593 0
2912 622 626 0
2913 652 593 0
2914 374 379 0
2915 598 611 0
2916 609 621 0
2917 609 598 0
2918 621 611 0
2919 75 266 1
2920 483 537 0
2921 411 419 0
2922 240 245 0
2923 275 240 0
2924 184 245 0
2925 576 481 1
2926 462 576 1
2927 504 374 0
2928 275 570 0
2929 410 264 1
2930 263 305 0
2931 263 410 0
2932 305 264 1
2933 692 8 0
2934 692 674 0
2935 692 644 0
2936 75 80 0
2937 75 134 1
2938 45 75 1
2939 134 80 0
2940 305 287 0
2941 305 325 1
2942 483 572 0
2943 483 570 0
2944 323 337 0
2945 570 588 0
2946 588 572 0
2947 588 443 0
2948 475 341 0
2949 355 449 0
2950 323 348 0
2951 349 354 0
2952 349 323 0
2953 586 547 0
2954 586 561 0
2955 575 586 0
2956 661 679 0
2957 682 679 0
2958 682 671 0
2959 682 661 0
2960 642 608 0
2961 642 620 0
2962 642 625 0
2963 408 394 0
2964 354 367 0
2965 368 354 0
2966 456 434 0
2967 397 381 0
2968 411 397 0
2969 590 615 0
2970 564 615 0
2971 615 612 0
2972 633 615 0
2973 587 634 0
2974 587 633 0
2975 615 634 0
2976 384 387 0
2977 349 397 0
2978 374 397 0
2979 397 388 0
2980 290 287 1
2981 283 271 0
2982 283 287 0
2983 283 290 0
2984 271 287 1
2985 352 374 0
2986 419 450 0
2987 443 419 0
2988 550 458 0
2989 329 324 0
2990 347 329 0
2991 330 323 0
2992 330 348 0
2993 349 330 0
2994 605 572 0
2995 667 619 0
2996 390 486 1
2997 160 159 0
2998 160 144 0
2999 179 144 0
3000 179 160 0
3001 144 159 0
3002 207 197 0
3003 207 224 0
3004 200 224 0
3005 224 197 1
3006 283 309 0
3007 287 309 0
3008 388 422 0
3009 327 393 0
3010 384 351 0
3011 460 458 0
3012 497 458 0
3013 415 384 0
3014 407 415 0
3015 458 515 0
3016 397 359 0
3017 400 331 0
3018 283 262 0
3019 397 450 0
3020 246 234 0
3021 249 234 0
3022 305 277 0
3023 289 277 0
3024 289 305 1
3025 397 375 0
3026 397 343 0
3027 276 239 1
3028 276 231 1
3029 271 231 1
3030 271 239 0
3031 271 276 1
3032 231 239 1
3033 443 397 0
3034 367 407 0
3035 328 336 0
3036 325 326 1
3037 326 331 1
3038 407 417 0
3039 245 312 0
3040 373 326 1
3041 413 326 1
3042 326 357 1
3043 353 368 0
3044 412 376 0
3045 55 35 0
3046 26 51 0
3047 26 35 0
3048 26 55 0
3049 51 35 0
3050 423 405 0
3051 414 423 0
3052 384 362 0
3053 387 406 0
3054 330 285 0
3055 287 279 0
3056 428 446 0
3057 475 389 0
3058 614 652 0
3059 330 305 0
3060 330 322 0
3061 322 305 0
3062 389 443 0
3063 266 284 0
3064 266 232 0
3065 386 370 0
3066 386 395 0
3067 396 386 0
3068 351 360 0
3069 298 313 0
3070 416 417 0
3071 348 342 0
3072 433 400 0
3073 343 46 0
3074 291 283 0
3075 283 323 0
3076 293 296 0
3077 278 296 0
3078 278 297 0
3079 278 293 0
3080 296 297 0
3081 377 360 0
3082 386 363 0
3083 363 378 0
3084 225 207 0
3085 214 207 0
3086 373 400 1
3087 437 400 1
3088 437 373 1
3089 153 127 0
3090 165 127 0
3091 336 321 0
3092 255 277 0
3093 276 264 1
3094 276 255 0
3095 277 264 0
3096 259 240 0
3097 223 259 0
3098 273 240 0
3099 433 418 0
3100 437 390 1
3101 417 421 0
3102 368 377 0
3103 408 423 0
3104 371 386 0
3105 386 384 0
3106 394 386 0
3107 418 437 0
3108 387 354 0
3109 395 394 0
3110 373 331 1
3111 368 373 0
3112 418 440 0
3113 430 418 0
3114 386 381 0
3115 360 387 0
3116 420 405 0
3117 405 415 0
3118 444 418 0
3119 373 390 1
3120 405 396 0
3121 405 395 0
3122 416 415 0
3123 394 420 0
3124 415 394 0
3125 408 378 0
3126 328 311 0
3127 418 464 0
3128 238 244 0
3129 308 293 0
3130 302 293 0
3131 276 258 0
3132 326 327 0
3133 373 353 0
3134 331 357 1
3135 353 357 0
3136 373 377 0
3137 192 195 0
3138 209 205 0
3139 209 192 0
3140 205 195 0
3141 185 205 0
3142 185 187 0
3143 185 192 0
3144 299 284 0
3145 320 357 0
3146 326 363 0
3147 320 315 0
3148 320 331 0
3149 267 257 0
3150 294 311 0
3151 284 293 0
3152 385 297 0
3153 385 293 0
3154 323 312 0
3155 323 360 0
3156 328 329 0
3157 295 297 0
3158 295 299 0
3159 295 284 0
3160 352 329 0
3161 307 294 0
3162 300 294 0
3163 308 294 0
3164 391 297 0
3165 278 267 0
3166 251 246 0
3167 224 246 0
3168 266 265 0
3169 266 235 0
3170 232 235 0
3171 232 265 0
3172 235 265 0
3173 295 278 0
3174 296 295 0
3175 253 250 0
3176 246 250 0
3177 246 253 0
3178 254 267 0
3179 254 253 0
3180 299 294 0
3181 391 327 0
3182 295 292 0
3183 296 292 0
3184 235 254 0
3185 235 253 0
3186 248 250 0
3187 254 250 0
3188 250 266 0
3189 272 291 0
3190 203 241 0
3191 203 184 0
3192 208 203 0
3193 294 315 0
3194 293 391 0
3195 295 304 0
3196 296 304 0
3197 291 294 0
3198 294 278 0
3199 294 265 0
3200 278 265 0
3201 293 292 0
3202 296 302 0
3203 327 306 0
3204 308 296 0
3205 278 299 0
3206 308 297 0
3207 295 300 0
3208 308 295 0
3209 301 299 0
3210 328 324 0
3211 535 455 0
3212 272 294 0
3213 283 294 0
3214 307 321 0
3215 191 199 0
3216 191 185 0
