ID Node1 Node2 Node3 Marker
15481 3318 3393 3405 0
15482 3318 3416 3393 0
15483 3150 3157 3039 0
15484 3039 3060 3150 0
15485 3967 3747 3725 0
15486 3967 3917 3747 0
15487 3725 3747 3917 0
15488 3546 3478 3469 0
15489 3546 3512 3478 0
15490 3469 3478 3512 0
15491 3380 3347 3524 0
15492 3646 3553 3668 0
15493 3668 3603 3646 0
15494 3668 3553 3603 0
15495 3701 3703 3685 0
15496 3701 3702 3703 0
15497 3685 3702 3701 0
15498 3685 3703 3702 0
15499 3646 3662 3779 0
15500 3646 3668 3662 0
15501 3779 3668 3646 0
15502 3779 3662 3668 0
15503 2778 2772 2769 0
15504 2778 2740 2772 0
15505 2769 2740 2778 0
15506 2769 2772 2740 0
15507 3667 3605 3636 0
15508 3667 3562 3605 0
15509 3636 3562 3667 0
15510 3500 3474 3610 0
15511 3391 3474 3500 0
15512 3832 3539 3833 0
15513 3445 3539 3832 0
15514 3445 3833 3539 0
15515 3374 3256 3453 0
15516 3374 3335 3256 0
15517 3453 3335 3374 0
15518 3453 3256 3335 0
15519 3512 3602 3562 0
15520 3491 3602 3512 0
15521 3610 3474 3625 0
15522 3610 3596 3474 0
15523 3625 3596 3610 0
15524 3625 3474 3596 0
15525 3702 3675 3896 0
15526 3896 3764 3702 0
15527 3896 3675 3764 0
15528 3575 3556 3517 0
15529 3575 3486 3556 0
15530 3517 3556 3486 0
15531 3822 3763 3803 0
15532 3822 3732 3763 0
15533 3803 3732 3822 0
15534 3323 3355 3231 0
15535 3323 3160 3355 0
15536 3231 3160 3323 0
15537 3231 3355 3160 0
15538 3562 3602 3588 0
15539 3380 3538 3521 0
15540 3699 3698 3680 0
15541 3678 3680 3698 0
15542 3589 3530 3504 0
15543 3589 3460 3530 0
15544 3504 3530 3460 0
15545 3659 3688 3612 0
15546 3538 3327 3460 0
15547 3538 3257 3327 0
15548 3460 3257 3538 1
15549 4153 4295 4158 0
15550 4153 4240 4295 0
15551 4158 4240 4153 0
15552 4158 4295 4240 0
15553 3538 3327 3380 0
15554 3380 3460 3538 0
15555 3433 3382 3397 0
15556 3433 3484 3382 0
15557 3397 3484 3433 0
15558 3397 3382 3484 0
15559 3538 3486 3556 0
15560 3380 3486 3538 0
15561 3538 3517 3486 0
15562 3486 3517 3380 0
15563 3612 3484 3513 0
15564 3776 3729 3978 0
15565 3776 3976 3729 1
15566 3978 3976 3776 0
15567 3978 3729 3976 0
15568 3575 3554 3556 0
15569 3575 3486 3554 0
15570 3575 3588 3554 0
15571 3486 3588 3575 0
15572 3546 3503 3469 0
15573 3451 3366 3406 0
15574 3406 3469 3451 0
15575 3562 3588 3575 0
15576 3439 3414 3467 0
15577 3439 3392 3414 0
15578 3467 3392 3439 0
15579 3467 3414 3392 0
15580 3688 3701 3632 0
15581 3688 3702 3701 0
15582 3632 3702 3688 0
15583 3632 3701 3702 0
15584 3236 3500 3391 0
15585 3391 3328 3236 0
15586 3391 3500 3328 0
15587 3234 3163 3121 0
15588 3234 3105 3163 0
15589 3121 3105 3234 0
15590 3090 2900 2940 0
15591 2927 2900 3090 0
15592 3759 3742 3693 0
15593 3759 3883 3742 0
15594 3693 3883 3759 0
15595 3693 3742 3883 0
15596 3511 3572 3466 0
15597 3545 3572 3511 0
15598 3545 3466 3572 0
15599 3414 3467 3540 0
15600 3414 3553 3467 0
15601 3540 3553 3414 0
15602 3969 3960 3909 0
15603 3969 3873 3960 0
15604 3909 3873 3969 0
15605 3549 3512 3602 0
15606 3602 3562 3549 0
15607 3323 3355 3374 0
15608 3323 3459 3355 0
15609 3374 3459 3323 0
15610 3374 3355 3459 0
15611 3822 3803 3771 0
15612 3822 3734 3803 0
15613 3771 3734 3822 0
15614 3771 3803 3734 0
15615 3913 3886 4009 0
15616 4009 3915 3913 0
15617 4009 3886 3915 0
15618 4185 4218 4100 0
15619 4185 4245 4218 0
15620 4100 4245 4185 0
15621 4100 4218 4245 0
15622 3387 3263 3372 0
15623 3387 3278 3263 0
15624 3372 3278 3387 0
15625 3521 3475 3468 0
15626 3475 3538 3521 0
15627 3475 3380 3538 0
15628 3521 3380 3475 0
15629 3366 3187 3227 0
15630 3227 3320 3366 0
15631 3323 3439 3392 0
15632 3392 3482 3323 0
15633 2993 3139 3076 0
15634 3512 3498 3477 0
15635 3172 3156 3363 0
15636 3363 3218 3172 0
15637 3363 3156 3218 0
15638 3773 3741 3757 0
15639 3773 3716 3741 0
15640 3757 3716 3773 0
15641 3757 3741 3716 0
15642 3667 3652 3659 0
15643 3667 3605 3652 0
15644 3659 3605 3667 0
15645 3711 3756 3882 0
15646 3882 3836 3711 0
15647 3882 3756 3836 0
15648 3802 3811 3750 0
15649 3750 3712 3802 0
15650 3750 3811 3712 0
15651 3787 3731 3813 0
15652 3813 3752 3787 0
15653 3813 3731 3752 0
15654 2732 2711 2719 0
15655 2732 2662 2711 0
15656 2719 2662 2732 0
15657 3439 3522 3414 0
15658 3392 3414 3522 0
15659 3400 3481 3549 0
15660 3400 3440 3481 0
15661 3549 3481 3440 0
15662 3463 3467 3428 0
15663 3463 3532 3467 0
15664 3428 3532 3463 0
15665 3428 3467 3532 0
15666 2941 2999 3073 0
15667 2941 2983 2999 0
15668 3073 2983 2941 0
15669 3776 3975 3930 0
15670 3976 3975 3776 0
15671 3976 3930 3975 0
15672 3646 3629 3553 0
15673 3527 3629 3646 0
15674 3527 3553 3629 0
15675 4185 4127 3972 0
15676 4185 4189 4127 0
15677 3972 4127 4189 0
15678 3457 3441 3487 0
15679 3457 3326 3441 0
15680 3487 3326 3457 0
15681 3487 3441 3326 0
15682 3366 3398 3320 0
15683 3366 3227 3398 0
15684 3553 3603 3482 0
15685 3639 3603 3553 0
15686 3639 3482 3603 0
15687 3136 3271 3328 0
15688 3328 3181 3136 0
15689 3328 3271 3181 0
15690 3118 3220 3090 0
15691 3118 3132 3220 0
15692 3090 3132 3118 0
15693 3090 3220 3132 0
15694 3439 3557 3425 0
15695 3439 3285 3557 0
15696 3425 3557 3285 0
15697 3170 3105 3160 0
15698 3170 3231 3105 0
15699 3160 3231 3170 0
15700 3160 3105 3231 0
15701 3636 3605 3615 0
15702 3170 2892 3034 0
15703 3034 2892 3236 0
15704 3478 3453 3594 0
15705 3478 3626 3453 0
15706 3594 3626 3478 0
15707 3594 3453 3626 0
15708 3632 3634 3605 0
15709 3632 3579 3634 0
15710 3605 3579 3632 0
15711 3255 3184 3286 0
15712 3310 3184 3255 0
15713 3346 3255 3379 0
15714 3379 3286 3346 0
15715 3379 3255 3286 0
15716 3338 3368 3374 0
15717 3338 3354 3368 0
15718 3374 3354 3338 0
15719 3374 3368 3354 0
15720 3436 3374 3482 0
15721 3436 3440 3374 0
15722 3482 3440 3436 0
15723 3436 3481 3541 0
15724 3541 3417 3436 0
15725 3436 3541 3466 0
15726 3432 3541 3436 0
15727 3432 3466 3541 0
15728 3148 3037 3095 0
15729 3095 3037 3091 0
15730 3361 3387 3304 0
15731 3361 3330 3387 0
15732 3304 3330 3361 0
15733 3304 3387 3330 0
15734 3440 3512 3549 0
15735 3541 3432 3447 0
15736 3629 3541 3540 0
15737 3629 3527 3541 0
15738 3540 3527 3629 0
15739 3552 3519 3326 0
15740 3552 3305 3519 0
15741 3326 3305 3552 0
15742 3326 3519 3305 0
15743 3646 3773 3629 0
15744 3646 3686 3773 0
15745 3629 3686 3646 0
15746 3552 3598 3519 0
15747 3780 3598 3552 0
15748 3780 3519 3598 0
15749 3335 3453 3399 0
15750 3335 3440 3453 0
15751 3399 3440 3335 0
15752 3498 3621 3449 0
15753 3498 3546 3621 0
15754 3348 3450 3292 0
15755 3348 3291 3450 0
15756 3292 3450 3291 0
15757 2993 3160 3139 0
15758 3024 3160 2993 0
15759 3363 3183 3328 0
15760 3363 3474 3183 0
15761 3328 3474 3363 0
15762 3335 3260 3259 0
15763 3330 3260 3335 0
15764 3207 3390 3441 0
15765 3131 3390 3207 0
15766 3131 3441 3390 0
15767 3917 3997 4177 0
15768 3917 4212 3997 0
15769 4177 4212 3917 0
15770 4177 3997 4212 0
15771 3234 3295 3163 0
15772 3234 3105 3295 0
15773 3163 3295 3105 0
15774 3449 3469 3546 0
15775 3633 3469 3449 0
15776 3633 3546 3469 0
15777 3430 3398 3491 0
15778 3430 3438 3398 0
15779 3491 3438 3430 0
15780 3430 3361 3473 0
15781 3430 3398 3361 0
15782 3473 3398 3430 0
15783 2989 2907 2847 0
15784 2958 2847 2907 0
15785 3678 3736 3776 0
15786 3678 3713 3736 0
15787 3776 3736 3713 0
15788 3430 3473 3491 0
15789 3366 3335 3330 0
15790 3366 3260 3335 0
15791 3478 3549 3440 0
15792 3731 3742 3831 0
15793 3816 3742 3731 0
15794 3816 3831 3742 0
15795 3727 3653 3750 0
15796 3727 3712 3653 0
15797 3750 3712 3727 0
15798 3750 3653 3712 0
15799 3726 3691 3735 0
15800 3726 3649 3691 0
15801 3735 3649 3726 0
15802 3735 3691 3649 0
15803 3478 3594 3440 0
15804 3549 3440 3594 0
15805 3478 3453 3440 0
15806 3440 3453 3594 0
15807 3366 3406 3335 0
15808 3366 3399 3406 0
15809 3335 3399 3366 0
15810 3335 3406 3399 0
15811 3512 3451 3469 0
15812 3366 3398 3438 0
15813 3438 3320 3366 0
15814 3363 3387 3278 0
15815 3363 3263 3387 0
15816 3278 3263 3363 0
15817 3458 3333 3276 0
15818 3493 3333 3458 0
15819 3493 3276 3333 0
15820 3586 3629 3541 0
15821 3586 3540 3629 0
15822 3387 3304 3278 0
15823 3430 3477 3473 0
15824 3430 3361 3477 0
15825 3473 3477 3361 0
15826 3430 3491 3477 0
15827 3451 3491 3430 0
15828 3698 3599 3678 0
15829 3589 3599 3698 0
15830 3589 3678 3599 0
15831 3451 3469 3478 0
15832 3451 3406 3478 0
15833 3440 3406 3478 0
15834 3469 3637 3449 0
15835 3449 3633 3637 0
15836 3449 3416 3472 0
15837 3472 3498 3449 0
15838 4122 4111 3961 0
15839 4122 3965 4111 0
15840 3961 4111 3965 0
15841 3911 3986 3935 0
15842 3911 3922 3986 0
15843 3935 3922 3911 0
15844 3935 3986 3922 0
15845 3328 3391 3474 0
15846 3498 3491 3477 0
15847 3473 3491 3498 0
15848 3473 3477 3491 0
15849 3364 3324 3490 0
15850 3364 3375 3324 0
15851 3490 3375 3364 0
15852 3453 3440 3406 0
15853 3406 3335 3440 0
15854 3406 3453 3335 0
15855 3361 3366 3430 0
15856 3227 3275 3366 0
15857 3405 3526 3495 0
15858 3405 3548 3526 0
15859 3495 3548 3405 0
15860 3495 3526 3548 0
15861 3366 3275 3187 0
15862 3641 3448 3465 0
15863 3584 3448 3641 0
15864 3776 3713 3630 0
15865 3776 3729 3713 0
15866 3630 3729 3776 0
15867 3630 3713 3729 0
15868 3451 3399 3366 0
15869 3627 3521 3578 0
15870 3538 3627 3589 0
15871 3538 3554 3627 0
15872 3763 3787 3731 0
15873 3763 3831 3787 0
15874 3731 3831 3763 0
15875 3731 3787 3831 0
15876 3472 3623 3621 0
15877 3621 3498 3472 0
15878 3430 3366 3398 0
15879 3150 3039 3153 0
15880 3361 3335 3406 0
15881 3387 3335 3361 0
15882 3330 3335 3361 0
15883 3361 3335 3366 0
15884 3546 3594 3478 0
15885 3512 3594 3546 0
15886 3364 3348 3371 0
15887 3371 3450 3364 0
15888 3371 3348 3450 0
15889 3546 3549 3594 0
15890 3512 3549 3546 0
15891 3697 3596 3396 0
15892 3697 3580 3596 0
15893 3396 3580 3697 0
15894 3848 3955 3940 0
15895 3848 3954 3955 0
15896 3940 3954 3848 0
15897 3940 3955 3954 0
15898 3740 3747 3697 0
15899 3697 3596 3740 0
15900 3697 3747 3596 0
15901 3498 3512 3491 0
15902 3491 3602 3498 0
15903 3472 3623 3604 0
15904 3604 3623 3621 0
15905 3798 3997 3929 0
15906 3798 3953 3997 0
15907 3929 3953 3798 0
15908 3929 3997 3953 0
15909 3372 3442 3387 0
15910 3275 3398 3416 0
15911 3475 3530 3460 0
15912 3475 3418 3530 0
15913 3460 3418 3475 0
15914 3460 3530 3418 0
15915 3949 4080 3959 0
15916 3949 4038 4080 0
15917 3959 4038 3949 0
15918 3959 4080 4038 0
15919 3442 3406 3387 0
15920 3442 3469 3406 0
15921 3530 3604 3472 0
15922 3623 3604 3530 0
15923 3742 3693 3592 0
15924 3742 3635 3693 0
15925 3592 3635 3742 0
15926 3592 3693 3635 0
15927 3122 3369 3233 0
15928 3454 3233 3369 0
15929 3592 3585 3529 0
15930 3592 3635 3585 0
15931 3529 3585 3635 0
15932 3580 3568 3565 0
15933 3580 3495 3568 0
15934 3565 3495 3580 0
15935 3565 3568 3495 0
15936 3309 3287 3270 0
15937 3641 3793 3584 1
15938 3641 3772 3793 0
15939 3584 3772 3641 0
15940 3584 3793 3772 1
15941 3611 3498 3546 0
15942 3498 3602 3611 0
15943 3960 4061 3825 0
15944 3960 3916 4061 0
15945 3825 3916 3960 0
15946 3825 4061 3916 0
15947 4126 3883 4011 0
15948 4126 4067 3883 0
15949 4011 4067 4126 0
15950 4011 3883 4067 0
15951 3600 3538 3504 0
15952 3600 3460 3538 1
15953 3504 3460 3600 0
15954 3223 3192 3248 0
15955 3416 3314 3393 0
15956 3313 3314 3416 0
15957 3254 3138 3248 0
15958 3248 3179 3254 0
15959 3449 3472 3621 0
15960 3672 3900 3820 0
15961 3782 3900 3672 0
15962 3782 3820 3900 0
15963 3363 3372 3387 0
15964 3469 3503 3610 0
15965 3469 3442 3503 0
15966 3442 3503 3406 0
15967 3475 3386 3418 0
15968 3678 3776 4016 0
15969 3678 3852 3776 1
15970 4016 3852 3678 0
15971 4016 3776 3852 1
15972 3798 3657 3525 0
15973 3798 3639 3657 0
15974 3525 3657 3639 0
15975 3348 3248 3321 0
15976 3364 3324 3378 0
15977 3364 3371 3324 0
15978 3378 3371 3364 0
15979 3378 3324 3371 0
15980 4029 4119 4129 0
15981 4340 4119 4029 0
15982 4340 4129 4119 0
15983 3565 3621 3449 0
15984 3416 3313 3275 0
15985 3672 3593 3674 0
15986 3496 3593 3672 0
15987 3496 3674 3593 0
15988 3416 3372 3314 0
15989 3418 3419 3475 0
15990 3418 3530 3419 0
15991 3903 3874 3625 0
15992 3903 3832 3874 0
15993 3625 3832 3903 0
15994 3625 3874 3832 0
15995 3314 3318 3416 0
15996 3677 3749 3732 0
15997 3677 3734 3749 0
15998 3732 3734 3677 0
15999 3372 3318 3416 0
16000 3416 3313 3398 0
16001 3450 3630 3585 0
16002 3450 3613 3630 0
16003 3585 3630 3613 0
16004 3496 3375 3490 0
16005 3496 3360 3375 0
16006 3613 3592 3472 0
16007 3613 3604 3592 0
16008 3472 3604 3613 0
16009 3622 3637 3633 0
16010 3622 3503 3637 0
16011 3633 3503 3622 0
16012 3124 3042 3218 0
16013 3124 3125 3042 0
16014 3218 3125 3124 0
16015 3218 3042 3125 0
16016 3098 3024 2945 0
16017 3093 3024 3098 0
16018 3093 2945 3024 0
16019 3172 3262 3259 0
16020 3172 3082 3262 0
16021 3259 3082 3172 0
16022 3363 3442 3406 0
16023 3363 3387 3442 0
16024 3565 3633 3449 0
16025 3621 3633 3565 0
16026 3727 3653 3594 0
16027 3727 3677 3653 0
16028 3594 3653 3677 0
16029 3633 3637 3565 0
16030 3526 3529 3462 0
16031 3526 3547 3529 0
16032 3283 3142 3383 0
16033 3191 3142 3283 0
16034 3191 3383 3142 0
16035 3585 3548 3529 0
16036 3635 3548 3585 0
16037 2928 2786 2918 0
16038 2841 2786 2928 0
16039 2841 2918 2786 0
16040 3731 3816 3813 0
16041 3731 3828 3816 0
16042 3813 3828 3731 0
16043 3813 3816 3828 0
16044 3784 3698 3736 0
16045 3736 3678 3784 0
16046 3474 3420 3363 0
16047 3474 3183 3420 0
16048 2893 2831 2910 0
16049 2893 2916 2831 0
16050 2910 2916 2893 0
16051 3831 3844 3743 0
16052 3743 3728 3831 0
16053 3743 3844 3728 0
16054 3474 3363 3596 0
16055 3276 3272 3232 0
16056 3192 3272 3276 0
16057 3450 3501 3458 0
16058 3450 3371 3501 0
16059 3458 3371 3450 0
16060 3458 3501 3371 0
16061 3280 3270 3309 0
16062 3592 3529 3565 0
16063 3565 3548 3592 0
16064 3565 3529 3548 0
16065 4023 4119 3819 0
16066 4023 4087 4119 0
16067 3819 4119 4087 0
16068 3728 3725 3495 0
16069 3728 3610 3725 0
16070 3495 3610 3728 0
16071 3495 3725 3610 0
16072 3348 3321 3450 0
16073 3291 3450 3321 0
16074 3405 3292 3393 0
16075 3318 3292 3405 0
16076 3697 3474 3786 0
16077 3697 3608 3474 0
16078 4762 32 4780 0
16079 4762 4789 32 0
16080 4780 4789 4762 0
16081 4780 32 4789 0
16082 3774 3782 3490 0
16083 3774 3674 3782 0
16084 3490 3674 3774 0
16085 3490 3782 3674 0
16086 3348 3179 3248 0
16087 3348 3203 3179 0
16088 3248 3203 3348 0
16089 3248 3179 3203 0
16090 3405 3495 3472 0
16091 3405 3565 3495 0
16092 3472 3565 3405 0
16093 3179 3203 3150 0
16094 3383 3142 3415 0
16095 3415 3429 3383 0
16096 3415 3142 3429 0
16097 3405 3416 3372 0
16098 3372 3318 3405 0
16099 3405 3548 3529 0
16100 3526 3529 3548 0
16101 3371 3321 3248 0
16102 3371 3272 3321 0
16103 3526 3548 3565 0
16104 3565 3495 3526 0
16105 3565 3548 3495 0
16106 3530 3472 3419 0
16107 3596 3580 3740 0
16108 3596 3743 3580 0
16109 3613 3493 3450 0
16110 3613 3630 3493 0
16111 3559 3261 3490 0
16112 3559 3462 3261 0
16113 3490 3261 3462 0
16114 3599 3530 3623 0
16115 3599 3604 3530 0
16116 3623 3604 3599 0
16117 3530 3613 3472 0
16118 3530 3604 3613 0
16119 3641 3672 3593 0
16120 3641 3705 3672 0
16121 3593 3705 3641 0
16122 3593 3672 3705 0
16123 3411 3448 3476 0
16124 3476 3317 3411 0
16125 3476 3448 3317 0
16126 3284 3465 3360 0
16127 3284 3448 3465 0
16128 3360 3448 3284 0
16129 3360 3465 3448 0
16130 3411 3333 3458 0
16131 4087 4092 4119 0
16132 4087 3819 4092 0
16133 3722 3772 3584 0
16134 3722 3408 3772 0
16135 3584 3408 3722 0
16136 3584 3772 3408 0
16137 3032 3191 2979 0
16138 3032 3173 3191 0
16139 2979 3191 3173 0
16140 3678 3599 3619 0
16141 3600 3599 3678 0
16142 3728 3743 3580 0
16143 3580 3596 3728 0
16144 3967 4140 3917 0
16145 3967 4197 4140 0
16146 3731 3690 3736 0
16147 3731 3699 3690 0
16148 3736 3699 3731 0
16149 3736 3690 3699 0
16150 4626 4771 4827 0
16151 4827 78 4626 0
16152 4827 4771 78 0
16153 4387 4615 2222 0
16154 4387 2820 4615 0
16155 2222 2820 4387 0
16156 4512 4390 4502 0
16157 4502 4640 4512 0
16158 3405 3472 3416 0
16159 3393 3472 3405 0
16160 3405 3495 3372 0
16161 3405 3449 3495 0
16162 3372 3449 3405 0
16163 3449 3472 3405 0
16164 3405 3565 3529 0
16165 3548 3565 3405 0
16166 3405 3592 3529 0
16167 3405 3565 3592 0
16168 3405 3472 3592 0
16169 3600 3350 3460 1
16170 3530 3418 3504 0
16171 3747 3917 3786 0
16172 3747 3778 3917 0
16173 3786 3778 3747 0
16174 3786 3917 3778 0
16175 3405 3245 3218 0
16176 3405 3292 3245 0
16177 3218 3292 3405 0
16178 3405 3318 3245 0
16179 3405 3372 3245 0
16180 3372 3218 3405 0
16181 3185 3219 3153 0
16182 3405 3416 3449 0
16183 3599 3589 3530 0
16184 3599 3504 3589 0
16185 3530 3504 3599 0
16186 3678 3600 3504 0
16187 3504 3599 3678 0
16188 3504 3600 3599 0
16189 3116 3191 3324 0
16190 3116 3261 3191 0
16191 3324 3261 3116 0
16192 3324 3191 3261 0
16193 3604 3613 3599 0
16194 3475 3386 3419 0
16195 3726 3671 3735 0
16196 3726 3752 3671 0
16197 3735 3752 3726 0
16198 3735 3671 3752 0
16199 3308 3179 3348 0
16200 3776 3944 3930 0
16201 3975 3944 3776 0
16202 3975 3930 3944 0
16203 3578 3599 3623 0
16204 3578 3589 3599 0
16205 3623 3599 3589 0
16206 3578 3530 3599 0
16207 3578 3618 3524 0
16208 3521 3618 3578 0
16209 3578 3491 3473 0
16210 3468 3491 3578 0
16211 3578 3524 3491 0
16212 3578 3602 3524 0
16213 3578 3618 3602 0
16214 3831 3889 3787 0
16215 3473 3498 3578 0
16216 3578 3491 3498 0
16217 3578 3602 3491 0
16218 3578 3602 3611 0
16219 3498 3602 3578 0
16220 3280 3291 3287 0
16221 3418 3291 3280 0
16222 3910 3931 3853 0
16223 3910 3996 3931 0
16224 3853 3996 3910 0
16225 3853 3931 3996 0
16226 3348 3204 3203 0
16227 3848 3807 3963 0
16228 3848 3864 3807 0
16229 3963 3864 3848 0
16230 3963 3807 3864 0
16231 3333 3309 3219 0
16232 3450 3458 3321 0
16233 3321 3371 3450 0
16234 3321 3458 3371 0
16235 3690 3613 3604 0
16236 3604 3592 3690 0
16237 3280 3291 3258 0
16238 3883 3818 3944 0
16239 3883 3890 3818 0
16240 3944 3890 3883 0
16241 3944 3818 3890 0
16242 3219 3309 3280 0
16243 3371 3378 3501 0
16244 3493 3530 3504 0
16245 3493 3613 3530 0
16246 3348 3179 3371 0
16247 3371 3248 3348 0
16248 3371 3179 3248 0
16249 3493 3530 3418 0
16250 3568 3526 3444 0
16251 3547 3526 3568 0
16252 3116 3254 3149 0
16253 3116 3261 3254 0
16254 3149 3261 3116 0
16255 3149 3254 3261 0
16256 3348 3212 3321 0
16257 3348 3292 3212 0
16258 3321 3212 3292 0
16259 3204 3292 3348 0
16260 3371 3321 3348 0
16261 3069 3030 3016 1
16262 3069 3047 3030 0
16263 3016 3047 3069 1
16264 3016 3030 3047 0
16265 3276 3333 3192 0
16266 3192 3493 3276 0
16267 3321 3371 3333 0
16268 3150 3013 2974 0
16269 3308 3364 3324 0
16270 3324 3405 3308 0
16271 3324 3364 3405 0
16272 3185 3204 3212 0
16273 3223 3212 3204 0
16274 4026 4279 4291 0
16275 4026 4461 4279 0
16276 4291 4461 4026 0
16277 4291 4279 4461 0
16278 3138 3192 3223 0
16279 3254 3084 3200 0
16280 3200 3189 3254 0
16281 3200 3084 3189 0
16282 3189 3069 3225 0
16283 3225 3276 3189 0
16284 3225 3069 3276 0
16285 3282 2779 2832 0
16286 3321 3280 3309 0
16287 3321 3493 3280 0
16288 3309 3493 3321 0
16289 3203 3144 3204 0
16290 3203 3194 3144 0
16291 3204 3144 3194 0
16292 3321 3219 3309 0
16293 3321 3280 3219 0
16294 3910 3654 3874 0
16295 3910 3558 3654 0
16296 3874 3558 3910 0
16297 3874 3654 3558 0
16298 3450 3529 3592 0
16299 3321 3418 3280 0
16300 3371 3490 3501 0
16301 3371 3378 3490 0
16302 3276 3333 3272 0
16303 3547 3450 3501 0
16304 3547 3585 3450 0
16305 3501 3585 3547 0
16306 3501 3450 3585 0
16307 3284 3249 3448 0
16308 3321 3291 3280 0
16309 3418 3291 3321 0
16310 3405 3292 3348 0
16311 3405 3450 3292 0
16312 3032 3191 3142 0
16313 3032 2936 3191 0
16314 3142 2936 3032 0
16315 3142 3191 2936 0
16316 3324 3490 3462 0
16317 3324 3547 3490 0
16318 3547 3501 3490 0
16319 3547 3593 3501 0
16320 3490 3593 3547 0
16321 3437 3560 3429 0
16322 3429 3560 3415 0
16323 3276 3192 3600 0
16324 3600 3493 3276 0
16325 3138 3153 3179 0
16326 3179 3052 3138 0
16327 3150 3120 3155 0
16328 3155 3175 3150 0
16329 3333 3309 3321 0
16330 3333 3493 3321 0
16331 3189 3317 3232 0
16332 3189 3276 3317 0
16333 3375 3378 3364 0
16334 3375 3324 3378 0
16335 3150 3155 3109 0
16336 3150 3157 3155 0
16337 3212 3321 3219 0
16338 3212 3223 3321 0
16339 3212 3321 3280 0
16340 3280 3219 3212 0
16341 3069 3062 3030 0
16342 3069 3047 3062 0
16343 3030 3062 3047 0
16344 2828 2642 2809 0
16345 2809 2813 2828 0
16346 2809 2642 2813 0
16347 2896 2972 2877 0
16348 2957 2972 2896 0
16349 2957 2877 2972 0
16350 4119 4340 4320 0
16351 4119 4261 4340 0
16352 4320 4261 4119 0
16353 4320 4340 4261 0
16354 3280 3258 3212 0
16355 3641 3448 3672 0
16356 3308 3194 3203 0
16357 3292 3194 3308 0
16358 2781 2949 2809 0
16359 2781 2788 2949 0
16360 2809 2788 2781 0
16361 3300 3383 3142 0
16362 3300 3415 3383 0
16363 3142 3415 3300 0
16364 3212 3204 3321 0
16365 3150 3203 3144 0
16366 3212 3280 3291 0
16367 3291 3258 3212 0
16368 3212 3291 3175 0
16369 3212 3321 3291 0
16370 3116 3032 3173 0
16371 3116 3191 3032 0
16372 3173 3191 3116 0
16373 3343 3376 3344 0
16374 3343 3408 3376 0
16375 3344 3408 3343 0
16376 3344 3376 3408 0
16377 3212 3144 3175 0
16378 3212 3194 3144 0
16379 3175 3194 3212 0
16380 3194 3204 3212 0
16381 3212 3291 3194 0
16382 3547 3630 3585 0
16383 3585 3593 3547 0
16384 3585 3630 3593 0
16385 3292 3291 3212 0
16386 3212 3194 3292 0
16387 3292 3204 3212 0
16388 3212 3298 3194 0
16389 3291 3298 3212 0
16390 3212 3292 3298 0
16391 3298 3292 3291 0
16392 3062 3047 3192 0
16393 3192 3225 3069 1
16394 3192 3276 3225 1
16395 3047 3192 3069 1
16396 3593 3501 3585 0
16397 3183 3474 3161 0
16398 3183 3356 3474 0
16399 3161 3356 3183 0
16400 3364 3378 3490 0
16401 3490 3371 3364 0
16402 648 825 1131 0
16403 945 825 648 0
16404 945 1131 825 0
16405 4126 3883 3965 0
16406 3965 4011 4126 0
16407 3965 3883 4011 0
16408 3254 3173 3179 0
16409 3254 3324 3173 0
16410 3179 3324 3254 0
16411 3179 3173 3324 0
16412 3232 3248 3254 0
16413 3179 3203 3194 0
16414 3179 3144 3203 0
16415 3194 3144 3179 0
16416 2828 2982 2909 0
16417 4381 4680 4736 0
16418 4381 4466 4680 0
16419 4736 4466 4381 0
16420 4736 4680 4466 0
16421 3458 3333 3317 0
16422 3269 3189 3254 0
16423 3269 3200 3189 0
16424 3269 3232 3254 0
16425 3269 3189 3232 0
16426 2897 2852 2985 0
16427 2897 2902 2852 0
16428 2985 2902 2897 0
16429 2985 2852 2902 0
16430 3064 3065 3198 0
16431 3064 3113 3065 0
16432 3198 3113 3064 0
16433 3198 3065 3113 0
16434 3189 3317 3269 0
16435 3269 3317 3232 0
16436 2903 3057 3081 0
16437 3081 2786 2903 0
16438 3081 3057 2786 0
16439 3317 3269 3375 0
16440 3308 3364 3348 0
16441 3308 3371 3364 0
16442 3348 3371 3308 0
16443 3198 3308 3292 0
16444 3198 3194 3308 0
16445 3292 3194 3198 0
16446 3084 3249 3189 0
16447 3084 2959 3249 0
16448 3189 2959 3084 0
16449 3816 3828 3698 0
16450 3736 3828 3816 0
16451 3736 3698 3828 0
16452 2968 2964 3138 0
16453 2968 3062 2964 0
16454 3138 3062 2968 0
16455 3138 2964 3062 0
16456 3458 3333 3321 0
16457 2510 2553 2461 0
16458 2510 2502 2553 0
16459 2461 2502 2510 0
16460 2461 2553 2502 0
16461 3378 3248 3232 0
16462 3378 3333 3248 0
16463 3348 3212 3204 0
16464 3116 3254 3032 0
16465 3116 3084 3254 0
16466 2909 2813 2959 0
16467 2909 2949 2813 0
16468 2959 2949 2909 0
16469 2959 2813 2949 0
16470 3641 3672 3496 0
16471 3496 3593 3641 0
16472 3154 2987 3149 0
16473 2631 2731 2645 0
16474 2631 2587 2731 0
16475 2645 2587 2631 0
16476 2645 2731 2587 0
16477 2668 2781 2788 0
16478 2668 2727 2781 0
16479 2788 2727 2668 0
