ID Node1 Node2 Node3 Marker
1360 298 311 321 0
1361 21 677 656 0
1362 21 638 677 0
1363 656 638 21 0
1364 656 677 638 0
1365 480 512 496 0
1366 480 487 512 0
1367 496 512 487 0
1368 75 278 385 0
1369 75 232 278 0
1370 385 232 75 0
1371 385 278 232 0
1372 63 70 85 0
1373 63 55 70 0
1374 85 55 63 0
1375 85 70 55 0
1376 685 75 303 0
1377 685 208 75 0
1378 303 75 208 0
1379 116 159 108 0
1380 116 68 159 0
1381 108 68 116 0
1382 108 159 68 0
1383 55 67 51 0
1384 55 85 67 0
1385 51 85 55 0
1386 51 67 85 0
1387 192 187 205 0
1388 192 213 187 0
1389 205 187 213 0
1390 120 138 119 0
1391 120 126 138 0
1392 119 126 120 0
1393 159 108 146 0
1394 159 163 108 0
1395 146 163 159 0
1396 146 108 163 0
1397 649 640 656 0
1398 649 662 640 0
1399 656 640 662 0
1400 52 47 44 0
1401 44 87 52 0
1402 63 67 101 0
1403 63 40 67 0
1404 101 40 63 0
1405 101 67 40 0
1406 91 120 115 0
1407 91 127 120 0
1408 115 127 91 0
1409 115 120 127 0
1410 229 180 181 0
1411 229 201 180 0
1412 181 201 229 0
1413 181 180 201 0
1414 171 127 157 0
1415 171 119 127 0
1416 157 119 171 0
1417 157 127 119 0
1418 74 91 120 0
1419 120 90 74 0
1420 120 91 90 0
1421 17 689 693 0
1422 17 691 689 0
1423 693 691 17 0
1424 693 689 691 0
1425 426 446 427 0
1426 426 436 446 0
1427 427 436 426 0
1428 427 446 436 0
1429 116 108 130 0
1430 116 95 108 0
1431 130 108 95 0
1432 40 21 44 0
1433 40 30 21 0
1434 44 30 40 0
1435 44 21 30 0
1436 666 645 648 0
1437 666 654 645 0
1438 648 654 666 0
1439 648 645 654 0
1440 314 352 345 0
1441 314 324 352 0
1442 345 324 314 0
1443 345 352 324 0
1444 11 64 43 0
1445 11 13 64 0
1446 43 13 11 0
1447 43 64 13 0
1448 453 497 472 0
1449 472 497 468 0
1450 515 527 501 0
1451 515 494 527 0
1452 501 527 494 0
1453 115 136 111 0
1454 115 87 136 0
1455 111 87 115 0
1456 111 136 87 0
1457 631 623 645 0
1458 631 646 623 0
1459 645 646 631 0
1460 645 623 646 0
1461 24 28 26 0
1462 24 23 28 0
1463 26 23 24 0
1464 26 28 23 0
1465 40 47 101 0
1466 40 44 47 0
1467 101 44 40 0
1468 525 459 470 0
1469 525 473 459 0
1470 470 473 525 0
1471 470 459 473 0
1472 384 401 411 0
1473 384 381 401 0
1474 411 381 384 0
1475 411 401 381 0
1476 447 464 460 0
1477 447 444 464 0
1478 460 444 447 0
1479 460 464 444 0
1480 681 661 652 0
1481 681 671 661 0
1482 652 671 681 0
1483 652 661 671 0
1484 151 194 223 0
1485 151 245 194 0
1486 223 245 151 0
1487 529 526 552 0
1488 529 528 526 0
1489 552 528 529 0
1490 552 526 528 0
1491 55 104 85 0
1492 55 51 104 0
1493 85 104 51 0
1494 616 604 636 0
1495 616 607 604 0
1496 636 607 616 0
1497 636 604 607 0
1498 696 680 683 0
1499 687 680 696 0
1500 687 683 680 0
1501 606 573 583 0
1502 606 562 573 0
1503 583 562 606 0
1504 439 447 448 0
1505 439 444 447 0
1506 448 444 439 0
1507 448 447 444 0
1508 269 290 270 0
1509 269 291 290 0
1510 270 291 269 0
1511 270 290 291 0
1512 159 68 146 0
1513 146 68 108 0
1514 398 228 274 0
1515 398 188 228 0
1516 274 188 398 0
1517 274 228 188 0
1518 616 589 594 0
1519 616 582 589 0
1520 594 582 616 0
1521 594 589 582 0
1522 666 649 654 0
1523 666 648 649 0
1524 654 649 648 0
1525 529 508 517 0
1526 529 514 508 0
1527 517 514 529 0
1528 535 473 525 0
1529 470 473 535 0
1530 317 279 341 0
1531 341 279 322 0
1532 551 533 524 0
1533 551 515 533 0
1534 524 533 515 0
1535 266 278 292 0
1536 266 391 278 0
1537 292 391 266 1
1538 292 278 391 0
1539 241 184 260 0
1540 241 252 184 0
1541 260 252 241 0
1542 260 184 252 0
1543 21 14 20 0
1544 21 9 14 0
1545 20 9 21 0
1546 20 14 9 0
1547 240 261 234 0
1548 240 260 261 0
1549 234 260 240 0
1550 234 261 260 0
1551 535 575 473 0
1552 535 513 575 0
1553 473 513 535 0
1554 473 575 513 0
1555 530 456 536 0
1556 451 456 530 0
1557 451 536 456 0
1558 212 186 202 0
1559 212 180 186 0
1560 202 180 212 0
1561 202 186 180 0
1562 388 372 382 0
1563 388 370 372 0
1564 268 238 279 0
1565 286 238 268 0
1566 286 279 238 0
1567 240 225 234 0
1568 240 261 225 0
1569 234 225 261 0
1570 605 507 562 0
1571 605 548 507 0
1572 562 548 605 0
1573 562 507 548 0
1574 105 85 117 0
1575 87 117 85 0
1576 341 412 317 0
1577 103 109 94 0
1578 103 122 109 0
1579 94 122 103 0
1580 94 109 122 0
1581 168 216 134 1
1582 168 210 216 0
1583 134 210 168 0
1584 134 216 210 1
1585 497 468 471 0
1586 471 472 497 0
1587 471 468 472 0
1588 160 140 194 0
1589 160 220 140 0
1590 194 220 160 0
1591 194 140 220 0
1592 669 30 695 0
1593 676 30 669 0
1594 676 695 30 0
1595 504 364 359 0
1596 504 493 364 0
1597 359 493 504 0
1598 359 364 493 0
1599 356 441 252 0
1600 252 343 356 0
1601 504 441 493 0
1602 504 343 441 0
1603 493 343 504 0
1604 493 441 343 0
1605 382 391 369 0
1606 369 432 382 0
1607 369 391 432 0
1608 474 414 422 0
1609 474 404 414 0
1610 587 562 583 0
1611 587 580 562 0
1612 583 580 587 0
1613 583 562 580 0
1614 529 512 508 0
1615 529 514 512 0
1616 508 512 514 0
1617 557 528 539 0
1618 552 539 528 0
1619 356 334 343 0
1620 252 334 356 0
1621 252 343 334 0
1622 464 460 488 0
1623 464 524 460 0
1624 488 524 464 0
1625 488 460 524 0
1626 468 505 463 0
1627 468 454 505 0
1628 463 454 468 0
1629 463 505 454 0
1630 551 543 538 0
1631 551 539 543 0
1632 538 539 551 0
1633 538 543 539 0
1634 515 545 527 0
1635 527 522 515 0
1636 194 281 245 0
1637 194 355 281 0
1638 245 355 194 0
1639 245 281 355 0
1640 517 486 496 0
1641 496 487 517 0
1642 477 463 482 0
1643 487 463 477 0
1644 487 482 463 0
1645 528 521 532 0
1646 528 561 521 0
1647 532 521 561 0
1648 439 421 433 0
1649 439 438 421 0
1650 433 438 439 0
1651 433 421 438 0
1652 313 335 323 0
1653 320 335 313 0
1654 320 323 335 0
1655 425 458 445 0
1656 425 419 458 0
1657 445 419 425 0
1658 445 458 419 0
1659 346 390 407 0
1660 346 428 390 0
1661 407 428 346 0
1662 407 390 428 0
1663 431 453 427 0
1664 431 433 453 0
1665 427 433 431 0
1666 401 349 375 0
1667 401 374 349 0
1668 375 374 401 0
1669 375 349 374 0
1670 379 347 324 0
1671 379 352 347 0
1672 324 352 379 0
1673 324 347 352 0
1674 404 474 457 0
1675 457 493 404 0
1676 457 474 493 0
1677 504 544 570 0
1678 504 443 544 0
1679 570 443 504 0
1680 570 544 443 0
1681 512 521 484 0
1682 512 496 521 0
1683 484 496 512 0
1684 484 521 496 0
1685 477 480 463 0
1686 477 487 480 0
1687 463 480 487 0
1688 527 494 508 0
1689 527 505 494 0
1690 508 494 505 0
1691 521 532 484 0
1692 484 532 496 0
1693 370 388 371 0
1694 395 388 370 0
1695 425 458 436 0
1696 436 445 425 0
1697 436 458 445 0
1698 499 498 509 0
1699 499 506 498 0
1700 509 498 506 0
1701 470 486 427 0
1702 470 484 486 0
1703 565 576 579 0
1704 565 560 576 0
1705 579 560 565 0
1706 579 576 560 0
1707 517 496 514 0
1708 487 514 496 0
1709 476 479 446 0
1710 476 461 479 0
1711 486 463 454 0
1712 486 427 463 0
1713 502 518 509 0
1714 502 528 518 0
1715 509 528 502 0
1716 509 518 528 0
1717 426 446 470 0
1718 470 427 426 0
1719 514 487 512 0
1720 349 374 381 0
1721 349 339 374 0
1722 381 339 349 0
1723 381 374 339 0
1724 499 525 459 0
1725 499 470 525 0
1726 459 470 499 0
1727 490 484 512 0
1728 506 484 490 0
1729 506 512 484 0
1730 551 497 515 0
1731 551 543 497 0
1732 515 543 551 0
1733 515 497 543 0
1734 683 680 652 0
1735 652 687 683 0
1736 652 680 687 0
1737 516 474 493 0
1738 516 550 474 0
1739 493 550 516 0
1740 493 474 550 0
1741 373 392 393 0
1742 373 378 392 0
1743 393 378 373 0
1744 393 392 378 0
1745 446 463 477 0
1746 591 587 605 0
1747 591 632 587 0
1748 605 632 591 0
1749 429 455 470 0
1750 429 428 455 0
1751 470 428 429 0
1752 431 453 452 0
1753 452 427 431 0
1754 551 543 556 0
1755 556 538 551 0
1756 556 543 538 0
1757 502 529 518 0
1758 528 518 529 0
1759 425 436 507 0
1760 465 436 425 0
1761 465 507 436 0
1762 500 479 482 0
1763 500 485 479 0
1764 482 479 485 0
1765 568 571 583 0
1766 568 580 571 0
1767 583 580 568 0
1768 583 571 580 0
1769 551 569 545 0
1770 551 524 569 0
1771 545 569 524 0
1772 205 244 213 0
1773 213 233 205 0
1774 213 244 233 0
1775 415 421 409 0
1776 415 408 421 0
1777 409 408 415 0
1778 409 421 408 0
1779 534 513 531 0
1780 534 548 513 0
1781 531 548 534 0
1782 531 513 548 0
1783 532 486 484 0
1784 532 496 486 0
1785 484 486 496 0
1786 532 470 484 0
1787 532 486 470 0
1788 502 489 518 0
1789 502 491 489 0
1790 518 491 502 0
1791 518 489 491 0
1792 478 502 485 0
1793 478 489 502 0
1794 485 489 478 0
1795 485 502 489 0
1796 512 514 528 0
1797 512 521 514 0
1798 528 521 512 0
1799 528 514 521 0
1800 605 507 483 0
1801 605 475 507 0
1802 483 475 605 0
1803 483 507 475 0
1804 521 506 561 0
1805 561 509 521 0
1806 551 562 548 0
1807 435 465 459 0
1808 435 446 465 0
1809 459 446 435 0
1810 557 513 548 0
1811 557 531 513 0
1812 548 531 557 0
1813 571 578 580 0
1814 580 561 571 0
1815 580 578 561 0
1816 529 517 528 0
1817 528 514 529 0
1818 528 517 514 0
1819 532 506 561 0
1820 551 556 563 0
1821 551 552 556 0
1822 563 552 551 0
1823 563 556 552 0
1824 512 521 523 0
1825 514 523 521 0
1826 507 516 572 0
1827 507 564 516 0
1828 572 516 564 0
1829 672 692 696 0
1830 672 1 692 0
1831 696 1 672 0
1832 696 692 1 0
1833 510 498 518 0
1834 510 509 498 0
1835 518 498 509 0
1836 490 502 498 0
1837 498 506 490 0
1838 498 502 506 0
1839 539 482 505 0
1840 508 482 539 0
1841 508 505 482 0
1842 502 498 509 0
1843 502 518 498 0
1844 480 512 484 0
1845 484 496 480 0
1846 522 556 508 0
1847 522 526 556 0
1848 508 526 522 0
1849 508 556 526 0
1850 480 484 486 0
1851 557 562 548 0
1852 557 575 562 0
1853 548 575 557 0
1854 548 562 575 0
1855 573 551 577 0
1856 562 551 573 0
1857 562 577 551 0
1858 523 486 532 1
1859 496 486 523 0
1860 700 678 11 0
1861 700 19 678 0
1862 11 19 700 0
1863 11 678 19 0
1864 568 561 563 0
1865 571 561 568 0
1866 526 508 486 0
1867 526 517 508 0
1868 486 517 526 0
1869 526 552 508 0
1870 517 552 526 0
1871 517 508 552 0
1872 557 534 528 0
1873 557 531 534 0
1874 528 531 557 0
1875 557 510 513 0
1876 557 531 510 0
1877 513 510 531 0
1878 557 548 534 0
1879 478 479 485 0
1880 485 482 478 0
1881 529 526 517 0
1882 517 552 529 0
1883 512 528 506 0
1884 506 521 512 0
1885 551 552 538 0
1886 556 538 552 0
1887 539 517 508 0
1888 552 517 539 0
1889 453 461 446 0
1890 453 468 461 0
1891 446 461 468 0
1892 506 521 484 0
1893 685 303 385 0
1894 685 467 303 0
1895 385 467 685 0
1896 385 303 467 0
1897 523 517 496 0
1898 523 514 517 0
1899 540 492 560 0
1900 540 481 492 0
1901 560 481 540 0
1902 560 492 481 0
1903 557 518 531 0
1904 557 528 518 0
1905 531 518 528 0
1906 531 510 518 0
1907 528 526 517 0
1908 523 528 514 0
1909 521 528 523 0
1910 539 534 528 0
1911 508 454 486 0
1912 463 454 508 0
1913 557 513 575 0
1914 548 575 513 0
1915 577 551 545 0
1916 577 556 551 0
1917 545 556 577 0
1918 545 551 556 0
1919 534 482 502 0
1920 534 500 482 0
1921 478 490 446 0
1922 478 484 490 0
1923 446 484 478 0
1924 446 490 484 0
1925 526 528 532 0
1926 532 552 526 0
1927 526 523 517 0
1928 526 496 523 0
1929 517 496 526 0
1930 526 486 523 0
1931 496 486 526 0
1932 526 523 528 0
1933 526 514 523 0
1934 528 514 526 0
1935 526 517 514 0
1936 526 523 532 0
1937 526 521 523 0
1938 532 521 526 0
1939 526 528 521 0
1940 478 477 446 0
1941 478 463 477 0
1942 446 463 478 0
1943 568 557 561 0
1944 561 580 568 0
1945 561 557 580 0
1946 346 390 342 0
1947 346 367 390 0
1948 342 367 346 0
1949 342 390 367 0
1950 539 529 552 0
1951 539 528 529 0
1952 499 510 509 0
1953 499 498 510 0
1954 539 529 512 0
1955 539 508 529 0
1956 512 508 539 0
1957 518 529 531 0
1958 478 482 477 0
1959 463 482 478 0
1960 577 562 568 0
1961 571 562 577 0
1962 571 568 562 0
1963 539 529 517 0
1964 490 477 480 0
1965 490 484 477 0
1966 480 484 490 0
1967 488 526 508 0
1968 488 486 526 0
1969 508 486 488 0
1970 453 452 461 0
1971 461 452 468 0
1972 499 484 521 0
1973 532 484 499 0
1974 557 499 513 0
1975 557 510 499 0
1976 513 499 510 0
1977 454 463 453 0
1978 563 557 562 0
1979 486 523 488 1
1980 551 497 533 0
1981 515 533 497 0
1982 552 556 508 0
1983 551 564 497 0
1984 548 564 551 0
1985 548 497 564 0
1986 494 505 454 0
1987 454 508 494 0
1988 454 505 508 0
1989 447 438 440 0
1990 447 430 438 0
1991 440 430 447 0
1992 440 438 430 0
1993 505 508 463 0
1994 461 468 471 0
1995 461 482 468 0
1996 471 482 461 0
1997 471 468 482 0
1998 573 551 564 0
1999 573 533 551 0
2000 564 551 533 0
2001 516 504 493 0
2002 516 474 504 0
2003 493 504 474 0
2004 577 563 551 0
2005 556 563 577 0
2006 505 482 463 0
2007 505 487 482 0
2008 463 487 505 0
2009 505 508 487 0
2010 416 439 418 0
2011 416 421 439 0
2012 418 421 416 0
2013 418 439 421 0
2014 417 431 427 0
2015 417 433 431 0
2016 427 433 417 0
2017 416 406 400 0
2018 416 409 406 0
2019 400 409 416 0
2020 400 406 409 0
2021 468 505 482 0
2022 482 463 468 0
2023 534 529 539 0
2024 534 539 482 0
2025 534 505 539 0
2026 482 505 534 0
2027 551 562 564 0
2028 564 562 548 0
2029 522 508 488 0
2030 468 482 446 0
2031 446 482 463 0
2032 561 532 499 0
2033 515 545 543 0
2034 461 468 472 0
2035 472 471 461 0
2036 573 569 524 0
2037 573 533 569 0
2038 524 533 573 0
2039 524 569 533 0
2040 478 490 477 0
2041 477 495 478 0
2042 477 490 495 0
2043 548 471 461 0
2044 548 472 471 0
2045 500 491 479 0
2046 485 479 491 0
2047 568 563 557 0
2048 568 562 563 0
2049 557 562 568 0
2050 450 475 544 0
2051 450 443 475 0
2052 544 443 450 0
2053 544 475 443 0
2054 453 454 501 0
2055 468 454 453 0
2056 468 501 454 0
2057 448 460 494 0
2058 448 488 460 0
2059 494 488 448 0
2060 494 460 488 0
2061 376 310 238 0
2062 376 288 310 0
2063 238 310 288 0
2064 563 561 557 0
2065 700 208 7 0
2066 80 208 700 0
2067 80 7 208 0
2068 500 461 471 0
2069 500 482 461 0
2070 471 482 500 0
2071 500 534 471 0
2072 500 548 534 0
2073 471 548 500 0
2074 471 534 548 0
2075 488 508 454 0
2076 500 461 548 0
2077 502 534 539 0
2078 539 482 502 0
2079 495 477 512 0
2080 495 487 477 0
2081 512 487 495 0
2082 575 525 473 0
2083 575 513 525 0
2084 473 525 513 0
2085 568 562 575 0
2086 568 580 562 0
2087 575 562 580 0
2088 476 489 446 0
2089 476 479 489 0
2090 446 489 479 0
2091 478 479 489 0
2092 485 489 479 0
2093 568 583 562 0
2094 478 502 495 0
2095 478 482 502 0
2096 495 482 478 0
2097 495 502 482 0
2098 491 489 485 0
2099 450 475 516 0
2100 516 544 450 0
2101 516 475 544 0
2102 383 558 403 0
2103 383 462 558 0
2104 403 462 383 0
2105 403 558 462 0
2106 490 480 512 0
2107 450 458 474 0
2108 450 516 458 0
2109 474 516 450 0
2110 474 458 516 0
2111 502 495 498 0
2112 502 489 495 0
2113 498 489 502 0
2114 498 495 489 0
2115 449 537 465 0
2116 475 537 449 0
2117 495 480 487 0
2118 495 512 480 0
2119 489 479 491 0
2120 502 506 528 0
2121 509 506 502 0
2122 389 341 401 0
2123 349 341 389 0
2124 349 401 341 0
2125 482 534 471 0
2126 500 513 534 0
2127 548 513 500 0
2128 489 491 510 0
2129 510 518 489 0
2130 510 491 518 0
2131 484 477 478 0
2132 12 689 663 0
2133 12 693 689 0
2134 663 693 12 0
2135 663 689 693 0
2136 513 531 500 0
2137 500 479 461 0
2138 495 480 477 0
2139 490 498 484 0
2140 484 498 506 0
2141 690 668 679 0
2142 690 699 668 0
2143 679 699 690 0
2144 476 500 513 0
2145 476 491 500 0
2146 513 491 476 0
2147 513 500 491 0
2148 507 500 548 0
2149 507 513 500 0
2150 548 513 507 0
2151 490 495 512 0
2152 490 480 495 0
2153 522 527 508 0
2154 522 556 527 0
2155 489 510 498 0
2156 498 518 489 0
2157 449 475 443 0
2158 449 483 475 0
2159 443 483 449 0
2160 443 475 483 0
2161 502 500 518 0
2162 518 531 502 0
2163 518 500 531 0
2164 529 531 502 0
2165 644 674 8 0
2166 644 570 674 0
2167 8 570 644 0
2168 8 674 570 0
2169 489 446 478 0
2170 489 490 446 0
2171 500 510 518 0
2172 500 531 510 0
2173 500 513 510 0
2174 500 491 518 0
2175 500 510 491 0
2176 510 491 513 0
2177 502 539 529 0
2178 502 512 539 0
2179 502 534 529 0
2180 499 532 470 0
2181 470 484 499 0
2182 696 1 10 0
2183 696 680 1 0
2184 10 680 696 0
2185 10 1 680 0
2186 499 484 498 0
2187 506 484 499 0
2188 490 502 495 0
2189 495 498 490 0
2190 465 476 461 0
2191 465 513 476 0
2192 461 513 465 0
2193 461 476 513 0
2194 476 479 500 0
2195 491 479 476 0
2196 489 498 490 0
2197 512 502 495 0
2198 676 399 442 0
2199 676 188 399 0
2200 442 188 676 0
2201 442 399 188 0
2202 477 495 482 0
2203 245 375 355 0
2204 245 341 375 0
2205 355 341 245 0
2206 502 508 539 0
2207 512 508 502 0
2208 508 482 502 0
2209 502 477 482 0
2210 502 508 477 0
2211 502 477 495 0
2212 502 512 477 0
2213 476 510 491 0
2214 513 510 476 0
2215 540 541 492 0
2216 540 462 541 0
2217 492 462 540 0
2218 492 541 462 0
2219 492 565 481 0
2220 492 466 565 0
2221 481 466 492 0
2222 481 565 466 0
2223 476 491 489 0
2224 551 543 545 0
2225 556 545 543 0
2226 435 465 473 0
2227 473 459 435 0
2228 473 465 459 0
2229 614 674 701 0
2230 614 3 674 0
2231 701 3 614 0
2232 701 674 3 0
2233 582 555 536 0
2234 582 503 555 0
2235 536 503 582 0
2236 536 555 503 0
2237 582 555 530 0
2238 530 536 582 0
2239 530 555 536 0
2240 447 440 444 0
2241 444 430 447 0
2242 444 440 430 0
2243 577 545 569 0
2244 546 545 577 0
2245 546 569 545 0
2246 238 317 286 0
2247 397 422 493 0
2248 397 504 422 0
2249 493 504 397 0
2250 493 422 504 0
2251 407 425 465 0
2252 407 436 425 0
2253 476 461 500 0
2254 461 500 513 0
2255 476 510 489 0
2256 597 565 582 0
2257 582 567 597 0
2258 582 565 567 0
2259 330 287 325 0
2260 330 342 287 0
2261 325 342 330 0
2262 325 287 342 0
2263 557 575 561 0
2264 561 575 580 0
2265 658 697 686 0
2266 658 13 697 0
2267 686 13 658 1
2268 686 697 13 0
2269 515 494 522 0
2270 527 522 494 0
2271 582 535 530 0
2272 582 555 535 0
2273 530 535 555 0
2274 401 425 475 0
2275 401 465 425 0
2276 475 465 401 0
2277 565 581 560 0
2278 579 581 565 0
2279 579 560 581 0
2280 578 575 580 0
2281 578 561 575 0
2282 458 445 452 0
2283 458 472 445 0
2284 452 472 458 0
2285 452 445 472 0
2286 516 544 572 0
2287 564 544 516 0
2288 564 572 544 0
2289 499 446 484 0
2290 499 470 446 0
2291 499 459 446 0
2292 446 459 470 0
2293 499 476 459 0
2294 499 513 476 0
2295 459 513 499 0
2296 459 476 513 0
2297 499 510 476 0
2298 499 525 513 0
2299 499 473 525 0
2300 513 473 499 0
2301 499 459 473 0
2302 473 459 513 0
2303 499 490 498 0
2304 499 484 490 0
2305 499 446 490 0
2306 499 489 510 0
2307 499 498 489 0
2308 499 489 476 0
2309 499 489 490 0
2310 446 489 499 0
2311 499 476 446 0
2312 562 571 583 0
2313 546 556 577 0
2314 435 426 465 0
2315 446 426 435 0
2316 446 465 426 0
2317 376 410 434 0
2318 376 310 410 0
2319 434 310 376 0
2320 434 410 310 0
2321 457 520 464 0
2322 432 520 457 0
2323 356 364 361 0
2324 356 388 364 0
2325 361 388 356 0
2326 361 364 388 0
2327 464 460 437 0
2328 437 488 464 0
2329 437 460 488 0
2330 474 457 520 0
2331 474 533 457 0
2332 520 533 474 0
2333 520 457 533 0
2334 507 564 562 0
2335 516 550 544 0
2336 564 550 516 0
2337 564 544 550 0
2338 333 361 369 0
2339 369 332 333 0
2340 369 361 332 0
2341 414 474 420 0
2342 420 440 414 0
2343 420 474 440 0
2344 511 553 432 0
2345 511 520 553 0
2346 432 553 520 0
2347 288 258 263 0
2348 288 238 258 0
2349 263 238 288 0
2350 263 258 238 0
2351 557 509 499 0
2352 557 561 499 0
2353 509 561 557 0
2354 557 575 525 0
2355 525 561 557 0
2356 525 575 561 0
2357 557 525 499 0
2358 561 499 525 0
2359 528 509 557 0
2360 513 525 557 0
2361 557 521 561 0
2362 557 509 521 0
2363 557 521 528 0
2364 416 418 406 0
2365 416 409 418 0
2366 556 578 532 0
2367 556 523 578 1
2368 532 523 556 0
2369 532 578 523 1
2370 556 526 523 0
2371 556 532 526 0
2372 543 497 539 0
2373 522 523 556 1
2374 460 533 515 0
2375 460 524 533 0
2376 515 524 460 0
2377 556 526 552 0
2378 556 578 552 0
2379 556 561 578 0
2380 552 561 556 0
2381 561 532 556 0
2382 561 578 532 0
2383 610 611 609 0
2384 610 603 611 0
2385 609 603 610 0
2386 609 611 603 0
2387 444 437 464 0
2388 444 460 437 0
2389 453 497 452 0
2390 472 452 497 0
2391 501 494 505 0
2392 501 454 494 0
2393 505 454 501 0
2394 556 563 578 0
2395 556 571 563 0
2396 578 571 556 0
2397 556 580 571 0
2398 556 583 571 0
2399 580 583 556 0
2400 598 595 580 0
2401 598 583 595 0
2402 580 583 598 0
2403 580 595 583 0
2404 556 552 532 0
2405 562 564 573 0
2406 494 488 508 0
2407 494 454 488 0
2408 501 505 468 0
2409 382 361 344 0
2410 382 388 361 0
2411 344 388 382 0
2412 543 501 497 0
2413 497 468 482 0
2414 482 471 497 0
2415 538 527 501 0
2416 448 488 437 0
2417 448 444 488 0
2418 437 444 448 0
2419 437 488 444 0
2420 577 551 569 0
2421 614 672 687 0
2422 614 680 672 0
2423 687 680 614 0
2424 687 672 680 0
2425 439 448 433 0
2426 433 444 439 0
2427 433 448 444 0
2428 334 359 356 0
2429 334 343 359 0
2430 493 520 474 0
2431 493 457 520 0
2432 454 488 448 0
2433 458 507 472 0
2434 458 564 507 0
2435 472 564 458 0
2436 527 505 501 0
2437 505 501 538 0
2438 590 612 562 0
2439 590 564 612 0
2440 562 564 590 0
2441 562 612 564 0
2442 685 467 553 0
2443 685 559 467 0
2444 553 559 685 0
2445 553 467 559 0
2446 591 587 575 0
2447 591 537 587 0
2448 575 537 591 0
2449 575 587 537 0
2450 577 556 583 0
2451 577 571 556 0
2452 583 571 577 0
2453 379 402 404 0
2454 379 381 402 0
2455 404 381 379 0
2456 404 402 381 0
2457 543 505 501 0
2458 538 505 543 0
2459 550 497 533 0
2460 564 497 550 0
2461 564 533 497 0
2462 539 505 543 0
2463 328 314 352 0
2464 328 345 314 0
2465 352 345 328 0
2466 522 494 488 0
2467 522 508 494 0
2468 612 620 608 0
2469 612 605 620 0
2470 608 605 612 0
2471 608 620 605 0
2472 460 452 453 0
2473 497 452 460 0
2474 515 494 524 0
2475 522 524 494 0
2476 598 595 603 0
2477 598 610 595 0
2478 603 610 598 0
2479 603 595 610 0
2480 520 569 533 0
2481 520 524 569 0
2482 533 524 520 0
2483 546 522 556 1
2484 556 527 546 0
2485 447 460 448 0
2486 444 448 460 0
2487 272 262 261 0
2488 269 262 272 0
2489 447 440 464 0
2490 464 440 444 0
2491 533 464 474 0
2492 533 457 464 0
2493 700 7 19 0
2494 19 45 700 0
2495 19 7 45 0
2496 573 524 551 0
2497 447 440 460 0
2498 460 440 464 0
2499 617 611 653 0
2500 617 609 611 0
2501 653 609 617 0
2502 653 611 609 0
2503 313 321 294 0
2504 313 306 321 0
2505 294 306 313 0
2506 294 321 306 0
2507 497 564 472 0
2508 472 548 497 0
2509 448 453 433 0
2510 433 454 448 0
2511 408 393 440 0
2512 408 413 393 0
2513 440 413 408 0
2514 524 546 545 0
2515 522 546 524 0
2516 494 524 460 0
2517 417 426 431 0
2518 436 426 417 0
2519 436 431 426 0
2520 471 548 497 0
2521 448 433 488 0
2522 524 488 522 0
2523 494 488 524 0
2524 433 437 448 0
2525 433 488 437 1
2526 573 569 551 0
2527 497 534 548 0
2528 497 471 534 0
2529 497 534 539 0
2530 497 505 543 0
2531 539 505 497 0
2532 505 501 497 0
2533 497 482 534 0
2534 497 468 505 0
2535 505 482 497 0
2536 497 534 505 0
2537 658 670 686 0
2538 658 697 670 0
2539 686 670 697 0
2540 573 569 577 0
2541 595 585 603 0
2542 595 609 585 0
2543 603 609 595 0
2544 603 585 609 0
2545 415 387 408 0
2546 409 387 415 0
2547 409 408 387 0
2548 400 392 368 0
2549 400 387 392 0
2550 368 387 400 0
2551 368 392 387 0
2552 595 585 577 0
2553 577 603 595 0
2554 577 585 603 0
2555 458 445 461 0
2556 461 436 458 0
2557 461 445 436 0
2558 279 330 273 0
2559 279 312 330 0
2560 273 312 279 0
2561 273 330 312 0
2562 457 524 520 0
2563 533 524 457 0
2564 474 550 520 0
2565 493 520 550 0
2566 346 389 407 0
2567 407 401 346 0
2568 503 451 398 0
2569 503 442 451 0
2570 398 442 503 0
2571 398 451 442 0
2572 457 464 524 0
2573 524 464 533 0
2574 488 460 444 0
2575 458 452 438 0
2576 440 452 458 0
2577 268 281 317 0
2578 268 341 281 0
2579 317 341 268 0
2580 317 281 341 0
2581 433 437 444 0
2582 448 460 453 0
2583 665 684 672 0
2584 665 642 684 0
2585 672 642 665 0
2586 672 684 642 0
2587 384 337 339 0
2588 384 381 337 0
2589 339 337 381 0
2590 425 458 507 0
2591 507 458 436 0
2592 402 404 474 0
2593 402 457 404 0
2594 474 457 402 0
2595 520 464 524 0
2596 511 520 524 0
2597 511 569 520 0
2598 524 569 511 0
2599 464 511 413 0
2600 413 511 432 0
2601 382 365 363 0
2602 382 393 365 0
2603 363 393 382 0
2604 363 365 393 0
2605 464 511 437 0
2606 437 413 464 0
2607 437 511 413 1
2608 382 361 369 0
2609 369 361 344 0
2610 464 511 524 0
2611 464 569 511 0
2612 524 569 464 0
2613 423 421 430 0
2614 423 438 421 0
2615 430 438 423 0
2616 430 421 438 0
2617 445 468 452 0
2618 472 468 445 0
2619 356 441 332 0
2620 332 252 356 0
2621 332 441 252 0
2622 569 524 546 0
2623 678 7 177 0
2624 678 46 7 0
2625 177 46 678 0
2626 177 7 46 0
2627 350 368 367 0
2628 350 390 368 0
2629 367 390 350 0
2630 439 430 447 0
