2000.0 2000.0 3546
  5 42 28.771   0.05   +18 59 15.78   -1.3   7.5   BD+18  920     862 
  5 42 53.662  -0.04   +18 58 49.42   -0.7   6.7      127 Tau     863 
  5 43 19.503   0.05   +23 12 15.73   -1.7   6.1   BD+23 1015     865 
  5 43 22.011   0.08   +21 24 57.65   -2.8   8.1   BD+21  946     866 
  5 43 22.788  -0.03   +29 12  0.76   -1.5   6.7   BD+29  970     864 
  5 43 39.053  -0.03   +25 26 22.61    0.2   6.9   BD+25  941     867 
  5 44 21.119  -0.08   +27 43 53.35   -0.3   7.8   BD+27  849     868 
  5 44 53.228  -0.03   +16  5 10.09   -0.8   6.8      128 Tau     870 
  5 44 55.542  -0.02   +26 20 32.90   -0.6   7.4   BD+26  937     869 
  5 45 11.561   0.04   +18 42 16.27    0.9   6.9   BD+18  950     871 
  5 45 29.593   0.03   +31 19 29.36   -1.7   6.7   BD+31 1080     872 
  5 46 45.459  -0.04   +15 49 21.14   -0.2   5.9      129 Tau     874 
  5 46 45.772  -0.22   +20 10 24.69   -1.4   8.3   BD+20 1093     873 
  5 47 15.002  -0.14   +22 31 44.26   -1.5   7.8   BD+22 1031     876 
  5 47 24.901  -0.06   +29 39 26.15  -12.8   7.2   BD+29  997     875 
  5 47 26.188  -0.03   +17 43 44.76   -0.6   5.5      130 Tau     878 
  5 47 34.663   0.02   +25 34  7.26   -0.3   6.6   BD+25  978     877 
  5 47 38.415  -0.16   +20 56 26.48   -3.9   7.4   BD+20 1100     879 
  5 47 56.179   0.06   +24 41 12.57   -0.5   7.2   BD+24  963     880 
  5 48 22.341   0.04   +20 52 10.14   -1.9   5.9   BD+20 1105     881 
  5 49  0.952  -0.03   +24 34  2.92   -2.3   5.0      132 Tau     882 
  5 49 17.313   0.02   +29 43 36.77    0.3   7.8   BD+29 1009     883 
  5 50  8.427   0.00   +19  9 57.96   -0.3   8.0   BD+19 1089     884 
  5 50 58.054  -0.11   +27 58  4.61    2.5   5.6   BD+27  888     885 
  5 51  4.636   0.02   +18 33  4.77   -0.3   7.0   BD+18  987     886 
  5 51 50.681  -0.05   +23 22 57.75   -2.7   7.0   BD+23 1087     887 
  5 52 23.392  -0.07   +19 52  4.39    0.3   6.0   BD+19 1110     888 
  5 53  6.070  -0.07   +26 26 43.70   -0.3   8.2   BD+26  985     889 
  5 53 18.945  -0.62   +22  4 19.42   -8.1   8.6   BD+22 1080     891 
  5 53 19.027  -0.03   +20 17 56.65   -1.0   6.6   BD+20 1156     892 
  5 53 19.646   0.02   +27 36 43.94   -1.2   4.5      136 Tau     890 
  5 53 30.304  -0.01   +25  4 24.17   -0.7   8.1   BD+25 1020     893 
  5 54 22.952  -1.34   +20 16 34.23   -9.2   4.6      chi1Ori     894 
  5 54 56.617  -0.14   +19 44 58.37   -0.9   5.9       57 Ori     895 
  5 54 58.466   0.00   +17 24  7.07   -0.8   8.0   BD+17 1051     896 
  5 56 33.772  -0.01   +28 56 32.03    0.3   6.4   BD+28  952     897 
  5 56 50.586  -0.04   +16 21 18.20   -0.3   6.9   BD+16  926     899 
  5 56 56.086  -0.06   +24 14 58.98   -0.1   6.0   BD+24 1033     898 
  5 57 59.651  -0.04   +25 57 13.77   -0.2   4.9      139 Tau     900 
  5 58 39.989  -0.09   +16 35 53.17    1.7   7.0   BD+16  940     901 
  5 58 52.884  -0.31   +25 46 37.13   -2.5   6.6   BD+25 1058     902 
  5 58 54.781   0.01   +18 49 12.19   -2.5   7.1   BD+18 1040     904 
  5 58 55.299  -0.12   +20 40 35.18   -1.0   8.2   BD+20 1199     903 
  5 59 39.607   0.02   +21 36 14.74   -1.8   6.7   BD+21 1072     905 
  6  0  6.000  -0.10   +27 16 19.00   -8.0   6.8   BD+27  943     906 
  6  0 24.284   0.02   +16 17 56.31   -0.7   6.8   BD+16  957     908 
  6  0 28.266   0.01   +22 53 59.03   -1.1   6.9      140 Tau     907 
  6  1  0.449  -0.03   +27 34 20.91    0.6   6.1   BD+27  945     909 
  6  1 10.034  -0.19   +31  2  4.02   -0.4   6.0   BD+31 1164     910 
  6  1 41.616  -0.10   +22 24  3.68   -0.7   6.3   BD+22 1140     911 
  6  3 27.285  -0.07   +19 41 26.66   -1.2   5.2       64 Ori     913 
  6  3 33.902  -0.06   +26 31 44.84   -0.4   7.0   BD+26 1046     912 
  6  3 49.293   0.06   +17  7 35.26   -2.2   7.3   BD+17 1109     914 
  6  3 55.194  -0.03   +20  8 18.44   -0.6   4.7      chi2Ori     915 
  6  4  7.205  -0.06   +23 15 48.16  -10.0   4.3        1 Gem     916 
  6  4 12.059   0.00   +25 26 38.29   -4.3   7.0   BD+25 1100     918 
  6  4 16.237  -0.01   +28 18  3.50    0.2   8.3   BD+28  997     917 
  6  4 58.985   0.01   +18 18 39.42   -1.5   8.7   BD+18 1078     919 
  6  5  9.299  -0.06   +24 20 40.88   -0.5   8.5   BD+24 1086     920 
  6  6 22.411   0.03   +29 30 44.92    0.2   6.3   BD+29 1112     921 
  6  6 43.157   0.04   +21 53 14.40    0.9   8.1   BD+21 1116     922 
  6  6 48.641  -0.04   +23 38 19.05    0.2   6.9        2 Gem     923 
  6  6 55.822  -0.01   +16 21 59.75   -0.9   6.5   BD+16  999     924 
  6  6 56.117  -0.08   +16 10 37.12   -2.9   8.3   BD+16 1000     925 
  6  7 20.010  -0.04   +26 40 55.55   -0.4   7.0   BD+26 1082     926 
  6  7 59.055   0.18   +27 25 41.49   -9.3   8.1   BD+27  994     927 
  6  9 32.464  -0.02   +22 11 24.34   -0.6   6.0   BD+22 1198     928 
  6  9 44.007   0.04   +23  6 48.31   -0.4   5.8        3 Gem     929 
  6  9 59.566  -0.03   +19 40 32.53   -1.5   8.0   BD+19 1237     930 
  6 10 29.959   0.02   +22 59 52.67    0.4   6.7        4 Gem     931 
  6 10 53.029  -0.11   +26  0 53.38   -0.2   7.4   BD+26 1117     932 
  6 11  1.792   0.02   +18  7 49.05   -1.4   6.4   BD+18 1112     934 
  6 11 14.863  -0.14   +28 54 26.62   -1.3   7.5   BD+28 1036     933 
  6 11 23.168  -0.01   +20 54 18.92   -0.8   6.9   BD+20 1302     935 
  6 11 32.299  -0.01   +24 25 12.71   -5.6   5.9        5 Gem     936 
  6 11 38.991  -0.06   +17 22 38.91   -1.4   6.9   BD+17 1154     938 
  6 11 46.767  -0.15   +27  7 58.41   -2.5   8.2   BD+27 1013     937 
  6 11 51.406  -0.01   +21 52  5.80    0.2   7.0   BD+21 1146     939 
  6 12  1.324  -0.01   +19 47 25.93   -1.2   5.7       68 Ori     940 
  6 12  3.248  -0.05   +16  7 49.17   -2.8   4.9       69 Ori     941 
  6 12 19.125   0.05   +22 54 30.40   -0.1   6.3        6 Gem     942 
  6 13 33.272   0.07   +18 40 48.84   -2.5   6.2   BD+18 1129     943 
  6 14 28.582  -0.04   +17 54 22.66   -1.2   5.7   BD+17 1182     944 
  6 14 43.289   0.02   +16  2 13.46    2.5   6.7   BD+16 1052     945 
  6 14 50.855  -0.74   +19  9 23.14  -18.6   5.2       71 Ori     947 
  6 14 52.703  -0.42   +22 30 24.18   -1.1   3.7      eta Gem     946 
  6 15 22.687  -0.56   +29 29 52.95  -26.2   4.5      kap Aur     948 
  6 15 24.765   0.03   +25 20  1.44   -0.2   7.5   BD+25 1180     949 
  6 15 25.149   0.01   +16  8 35.12   -1.6   5.3       72 Ori     950 
  6 15 41.341  -0.13   +18 17 50.77   -1.2   6.9   BD+18 1141     951 
  6 15 54.792   0.11   +27 51 42.22   -2.1   8.0   BD+27 1036     952 
  6 16 19.040  -0.10   +23 58 12.58    0.3   6.1        8 Gem     954 
  6 16 20.578   0.02   +30  6  9.23   -1.5   6.9   BD+30 1172     953 
  6 16 23.770  -0.05   +17 10 53.71   -1.2   6.5   BD+17 1191     955 
  6 16 58.710   0.01   +23 44 27.42    0.3   6.3        9 Gem     956 
  6 17 28.988   0.01   +20 48 26.86   -1.6   8.8   BD+20 1348     957 
  6 18 20.742  -0.01   +27 12 36.22   -7.1   6.7   BD+27 1054     958 
  6 18 37.773   0.09   +29 46 53.10   -4.7   6.9   BD+29 1170     959 
  6 18 54.431   0.02   +23 36 12.00    0.0   6.6       10 Gem     960 
  6 19  1.800  -0.14   +17 19 30.74   -0.8   6.2   BD+17 1203     961 
  6 19 16.332  -0.07   +18 52  5.73   -1.1   8.4   BD+18 1171     963 
  6 19 19.273  -0.01   +23 28 10.26    0.7   7.0       11 Gem     962 
  6 19 22.515   0.00   +23 16 28.23    0.0   7.0       12 Gem     964 
  6 19 40.167  -0.12   +16  0 48.23   -0.4   6.5   BD+16 1091     965 
  6 20 36.322  -0.11   +25 11 20.10   -1.1   7.3   BD+25 1225     966 
  6 21  4.059  -0.27   +29 22 18.32    1.6   6.9   BD+29 1189     967 
  6 21 11.907   0.04   +29 32 26.85   -4.8   6.3   BD+29 1190     968 
  6 21 14.462  -0.06   +21  7 56.71   -0.4   7.1   BD+21 1203     969 
  6 21 25.907   0.07   +17 45 48.56   -4.6   6.5   BD+17 1214     970 
  6 21 35.663  -0.03   +19 53 31.32   -0.6   7.7   BD+19 1313     971 
  6 21 49.191   0.05   +23 45 38.18   -3.4   7.7   BD+23 1322     972 
  6 22  3.828  -0.04   +29 57 50.92   -0.9   7.1   BD+30 1211     973 
  6 22 25.968   0.01   +26 40  7.81   -0.9   8.4   BD+26 1201A    974 
  6 22 49.665   0.02   +17 34 27.60   -0.7   6.8   BD+17 1224     975 
  6 22 57.621   0.39   +22 30 48.79  -11.1   3.2       mu Gem     976 
  6 24 43.744   0.00   +25  2 55.42    0.2   6.6   BD+25 1255     977 
  6 24 52.741  -0.07   +29 42 25.61   -0.5   6.5   BD+29 1213     978 
  6 24 52.757   0.17   +16  3 26.34   -3.0   6.4   BD+16 1135     980 
  6 24 59.410  -0.01   +28  1 55.32   -0.7   7.7   BD+28 1109     979 
  6 25  5.710  -0.04   +16 59 41.07    0.4   6.8   BD+17 1235     981 
  6 25 32.581   0.01   +23 26 31.96   -0.4   6.8   BD+23 1346     982 
  6 25 32.976   0.00   +23 19 37.71   -1.4   6.0   BD+23 1347     983 
  6 25 42.716  -0.07   +21 38 42.02   -1.3   6.6       14 Gem     984 
  6 26 10.218  -0.87   +18 45 24.84  -16.6   6.9   BD+18 1214     985 
  6 26 37.764   0.01   +15 31 25.44    0.2   6.7   BD+15 1197     986 
  6 27 18.975   0.22   +21 17 36.61   -4.0   8.2   BD+21 1241     987 
  6 27 40.300   0.06   +30 38 42.83   -0.6   6.9   BD+30 1232     988 
  6 27 46.559  -0.25   +20 47 22.02   -4.4   6.5       15 Gem     989 
  6 27 56.698  -0.17   +20 29 46.18    0.4   6.1       16 Gem     991 
  6 27 58.847   0.13   +23 40  6.48   -1.4   8.4   BD+23 1362     990 
  6 28 28.044  -0.66   +16 14 18.15   -4.7   6.3   BD+16 1159     993 
  6 28 34.082  -0.03   +30 29 35.28   -0.6   5.0       48 Aur     992 
  6 28 56.381   0.62   +26 58  2.98   -7.3   6.5   BD+27 1122     994 
  6 28 57.781  -0.05   +20 12 43.56   -1.4   4.1       nu Gem     995 
  6 30 21.872  -0.08   +22 32 40.96   -1.7   6.8   BD+22 1352     997 
  6 30 22.030   0.04   +28 12 43.34   -1.0   6.9   BD+28 1138     996 
  6 30 45.610  -0.14   +29 49 42.73   -2.8   8.4   BD+29 1248     998 
  6 31 10.032  -0.01   +16 56 18.62   -5.3   6.2   BD+17 1275     999 
  6 31 37.400  -0.10   +15 54 12.00   -2.0   6.4       19 Gem    1000 
  6 31 59.464   0.04   +22 11  8.42   -1.3   7.4   BD+22 1364    1001 
  6 32 17.825   0.25   +17 46 46.68    2.9   7.8       20AGem    1002 
  6 32 18.538   0.23   +17 47  3.61    2.5   7.2       21 Gem    1003 
  6 33 10.070   0.05   +25 16 49.53   -0.1   8.7   BD+25 1317    1004 
  6 33 18.503   0.09   +24  2 29.71   -0.1   8.8   BD+24 1303    1005 
  6 34 39.308   0.02   +19 25 44.71   -0.5   6.9       22 Gem    1006 
  6 34 53.679   0.00   +16 12 20.79   -0.7   6.7   BD+16 1201    1007 
  6 34 57.462   0.03   +15 19 49.09   -1.3   6.7   BD+15 1246    1009 
  6 35 12.059   0.03   +28  1 20.18   -1.6   5.0       49 Aur    1008 
  6 35 36.646  -0.01   +20 53 19.50   -5.5   8.0   BD+20 1496    1010 
  6 35 53.795  -0.13   +17 41 32.93   -1.4   7.9   BD+17 1306    1011 
  6 36  2.123   0.11   +16 47 49.05   -3.6   6.7       23 Gem    1012 
  6 36 26.264   0.06   +27 16 41.81  -10.1   6.9   BD+27 1164    1013 
  6 36 42.340  -0.05   +23  5 52.29   -0.7   6.8   BD+23 1425    1014 
  6 37 27.270  -0.09   +24 35 27.11    0.6   6.4   BD+24 1328    1015 
  6 37 42.725   0.29   +16 23 57.43   -4.2   1.9      gam Gem    1016 
  6 37 52.460  -0.04   +23 36 16.56    1.3   6.8   BD+23 1433    1017 
  6 38 18.863  -0.08   +24 27  1.38   -3.5   6.7   BD+24 1332    1019 
  6 38 23.019  -0.11   +28 59  3.09   -2.1   5.5       53 Aur    1018 
  6 38 39.882  -0.01   +26 29 59.13   -1.0   8.7   BD+26 1300    1020 
  6 39  5.287   0.08   +22  1 51.13   -2.5   6.3   BD+22 1416    1021 
  6 39 31.464   0.08   +24 36  0.53    9.4   6.5   BD+24 1343    1023 
  6 39 33.135  -0.03   +28 15 46.91   -1.3   5.8       54 Aur    1022 
  6 40  2.075  -0.10   +19 39 27.73   -7.6   7.4   BD+19 1430    1025 
  6 40  5.345   0.04   +23 40 25.81   -0.8   7.6   BD+23 1446    1024 
  6 41 20.894  -0.02   +28 11 48.10    0.5   6.5       25 Gem    1026 
  6 41 21.923  -0.09   +16 23 50.93   -1.4   6.2   BD+16 1242    1027 
  6 41 42.702  -0.17   +27  4 53.51   -0.4   7.7   BD+27 1194    1028 
  6 42 24.306   0.00   +17 38 43.31   -8.2   5.1       26 Gem    1029 
  6 43 55.923  -0.04   +25  7 51.91   -1.3   3.2      eps Gem    1030 
  6 44 30.044  -0.10   +20 41 34.47   -1.1   6.2   BD+20 1549    1031 
  6 44 45.464  -0.03   +28 58 15.19   -2.6   5.5       28 Gem    1032 
  6 44 52.504  -0.10   +19 31 39.47    0.4   8.1   BD+19 1460    1034 
  6 44 56.352  -0.14   +22 50 14.03   -0.4   6.8   BD+22 1456    1033 
  6 45 35.133  -0.01   +27 40 23.13   -0.6   6.8   BD+27 1219    1035 
  6 46 10.353  -0.12   +23 22 16.51    5.1   6.5   BD+23 1491    1036 
  6 46 16.143  -0.01   +21 31 53.07   -3.2   9.0   BD+21 1372    1037 
  6 46 21.089   0.02   +18 50 16.14   -0.5   6.8   BD+18 1338    1038 
  6 46 49.327   0.07   +16 46 20.33   -2.5   6.7   BD+16 1273    1039 
  6 47 23.414  -0.03   +18 11 36.30   -3.6   6.2   BD+18 1349    1040 
  6 48 29.305   0.15   +24 21 40.59  -11.8   8.4   BD+24 1406    1041 
  6 49 10.252   0.03   +27 11 25.41   -4.3   6.6   BD+27 1236    1042 
  6 49 37.389  -0.08   +19 10  4.08   -0.6   8.2   BD+19 1492    1043 
  6 49 49.831  -0.12   +16 12 10.31   -1.2   5.7       33 Gem    1044 
  6 50  6.397   0.14   +17 35 23.77   -0.7   8.0   BD+17 1409    1045 
  6 51  0.411   0.03   +25 45 37.20  -19.9   6.9   BD+25 1460    1046 
  6 51 33.031  -0.06   +21 45 39.93   -3.8   5.2       36 Gem    1047 
  6 51 51.020   0.11   +20 20  8.00   -0.8   8.6   BD+20 1598    1048 
  6 51 58.188  -0.12   +25 39 46.85    1.3   6.6   BD+25 1469    1049 
  6 51 59.997  -0.25   +23 36  6.16   -0.7   5.8   BD+23 1518    1050 
  6 54 21.315   0.16   +21  9 39.86   -6.6   6.6   BD+21 1426    1051 
  6 54 39.824  -0.03   +15 50 16.30   -1.9   6.6   BD+16 1326    1053 
  6 54 42.814  -0.27   +24 14 43.99   -9.6   6.8   BD+24 1451    1052 
  6 54 56.752  -0.08   +21 34 16.60   -0.7   6.8   BD+21 1428    1054 
  6 55 18.632  -0.34   +25 22 32.60    2.7   5.8       37 Gem    1055 
  6 55 56.182  -0.10   +27 17  9.04   -0.9   7.0   BD+27 1270    1056 
  6 56 16.560  -0.09   +17 44 13.65   -4.0   6.9   BD+17 1447    1057 
  6 56 59.781  -0.19   +24 38 34.18   -2.3   7.0   BD+24 1470    1058 
  6 58 11.748   0.34   +22 28 32.73    8.8   6.9   BD+22 1531    1059 
  6 58 31.913   0.00   +19 13 18.60   -1.8   7.7   BD+19 1559    1060 
  6 58 47.382  -1.30   +26  4 51.53    8.8   6.1       39 Gem    1061 
  6 59 22.831  -0.15   +20 26 41.21   -1.7   8.3   BD+20 1661    1063 
  6 59 27.907  -0.11   +25 54 50.44   -1.9   6.3       40 Gem    1062 
  7  0 15.832   0.03   +16  4 43.92   -1.4   5.9       41 Gem    1064 
  7  0 18.105   0.06   +15 32  6.30   -2.4   6.7   BD+15 1412    1065 
  7  0 23.863  -0.10   +15 17 16.73   -2.8   6.8   BD+15 1416    1066 
  7  0 58.041  -0.02   +27  9 25.23   -0.4   7.2   BD+27 1296    1067 
  7  2  5.483  -0.11   +21 47 53.14   -0.4   8.4   BD+21 1471    1069 
  7  2  7.165  -0.19   +25 25 32.12    0.3   6.9   BD+25 1542    1068 
  7  2 17.512   0.08   +15 20 10.19   -2.1   5.9   BD+15 1431    1071 
  7  2 24.773  -0.06   +24 12 55.47   -0.1   5.2      ome Gem    1070 
  7  2 25.562   0.19   +17 45 19.92    2.5   6.2   BD+17 1479    1072 
  7  2 33.336   0.00   +16 40 27.36   -2.0   6.0   BD+16 1363    1073 
  7  3 29.767  -0.08   +19 13 18.95   -2.8   7.5   BD+19 1591    1076 
  7  3 30.500   1.20   +29 20 14.00  -82.0   6.0   BD+29 1441    1074 
  7  3 36.796   0.03   +27  0 19.54    0.3   8.0   BD+27 1307    1075 
  7  4  6.522  -0.07   +20 34 13.00    0.0   3.9      zet Gem    1077 
  7  5 18.366  -0.04   +22 38 14.90   -1.2   5.9       44 Gem    1078 
  7  6  4.349  -0.09   +25 49 16.52   -2.6   8.3   BD+26 1453    1079 
  7  7 16.926   0.04   +24 10  6.54   -1.9   6.9   BD+24 1531    1080 
  7  7 24.847  -0.10   +28 10 35.71   -0.2   6.2   BD+28 1314    1081 
  7  8 22.055  -0.02   +15 55 50.09  -10.9   5.6       45 Gem    1082 
  7  8 43.808  -0.01   +17 39 26.21   -0.5   7.7   BD+17 1505    1083 
  7  9  8.740   0.00   +19 32 47.67   -1.8   7.5   BD+19 1623    1084 
  7  9 35.383  -0.94   +25 43 42.85  -17.7   7.0   BD+25 1594    1085 
  7 10  6.680  -1.23   +21 14 48.98  -47.4   6.5   BD+21 1528    1086 
  7 11  8.397  -0.23   +30 14 43.30   -3.1   4.5      tau Gem    1087 
  7 11 16.860   0.10   +15 19 56.07   -3.8   7.3   BD+15 1494    1090 
  7 11 23.055  -0.17   +26 51 23.53   -3.6   5.6       47 Gem    1088 
  7 11 29.947  -0.12   +26 24 21.56   -1.3   6.8   BD+26 1481    1089 
  7 11 46.866   0.09   +16 58 34.54   -4.1   6.7   BD+17 1518    1091 
  7 12 26.367  -0.15   +24  7 42.99   -4.0   5.8       48 Gem    1092 
  7 12 48.176   0.00   +15 10 41.12   -1.6   7.9       50 Gem    1095 
  7 12 49.050   0.11   +27 13 29.71   -9.8   6.4   BD+27 1337    1093 
  7 12 49.374  -0.05   +25 44 55.21   -0.3   6.9       49 Gem    1094 
  7 13 22.272   0.09   +16  9 32.22   -4.2   5.3       51 Gem    1096 
  7 14 26.583   0.06   +24 42 40.39   -0.4   6.7   BD+24 1576    1097 
  7 14 34.021  -0.11   +20 31  0.80   -1.1   7.5   BD+20 1743    1098 
  7 14 41.995   0.42   +24 53  5.87   -8.8   6.0       52 Gem    1099 
  7 14 50.688  -0.01   +18 33 42.50   -0.6   8.2   BD+18 1538    1101 
  7 14 52.340  -0.17   +23  6 39.72   -0.2   8.4   BD+23 1647    1100 
  7 15 33.702   0.02   +21 57 59.76   -1.2   7.4   BD+22 1620    1102 
  7 15 57.167  -0.12   +27 53 50.49   -0.6   5.9       53 Gem    1103 
  7 16 44.524  -0.08   +16  8 49.68    2.8   6.8   BD+16 1433    1104 
  7 17  3.435   0.47   +26 41 21.50  -13.5   6.5   BD+26 1508    1105 
  7 18  5.572  -0.33   +16 32 25.31   -3.7   3.6      lam Gem    1106 
  7 18 51.483  -0.05   +24  7  5.91   -1.2   8.8   BD+24 1611    1107 
  7 19 30.761  -0.11   +26 49 22.28    0.0   6.9   BD+27 1362    1108 
  7 20  2.561   0.18   +19 31 14.82   -3.2   7.8   BD+19 1685    1109 
  7 20  6.883   0.11   +15  8 34.66   -1.8   6.5   BD+15 1541    1111 
  7 20  7.367  -0.19   +21 58 56.29   -1.2   3.5      del Gem    1110 
  7 21  3.313  -0.03   +25 40  7.47   -0.8   8.5   BD+25 1644    1112 
  7 21 56.849  -0.44   +20 26 37.04   -2.2   5.2       56 Gem    1113 
  7 23  1.405  -0.01   +15 21 32.46    1.0   6.7   BD+15 1554    1115 
  7 23  4.585  -0.30   +18 16 24.11   -4.4   6.8   BD+18 1593    1114 
  7 23  5.579  -0.15   +17 24 34.99   -0.8   7.7   BD+17 1561    1116 
  7 23 28.129  -0.22   +22 56 43.02   -3.8   6.0       58 Gem    1118 
  7 23 28.492  -0.50   +25  3  1.64   -2.4   5.1       57 Gem    1117 
  7 24 27.694   0.07   +15 31  2.19    0.2   6.4   BD+15 1564    1120 
  7 24 33.426   0.03   +27 38 16.18    1.2   5.7       59 Gem    1119 
  7 24 48.606  -0.04   +26 37 38.40   -0.6   8.9   BD+26 1547    1121 
  7 25 35.310  -0.01   +20 29 42.48   -1.4   6.9   BD+20 1798A   1123 
  7 25 43.594  -0.93   +27 47 52.98   -8.6   3.9      iot Gem    1122 
  7 25 54.137   0.01   +18  8 51.55   -0.4   6.9   BD+18 1610    1124 
  7 26 50.237  -2.29   +21 32  8.40   -2.5   6.5   BD+21 1596    1125 
  7 26 56.311  -0.02   +20 15 27.05   -1.2   5.9       61 Gem    1127 
  7 26 58.265  -0.15   +23 55 39.79    0.0   8.9   BD+24 1659    1126 
  7 27 40.520  -0.10   +22  8 29.59    0.2   6.9   BD+22 1687    1128 
  7 27 44.335  -0.47   +21 26 42.78  -12.2   5.3       63 Gem    1129 
  7 27 50.772   0.83   +19  2 41.33   -6.7   7.6   BD+19 1734    1130 
  7 28  0.935  -0.01   +26 13 39.10    0.6   7.3   BD+26 1564    1131 
  7 28 39.911   0.12   +27 33 10.18    2.3   6.6   BD+27 1395    1132 
  7 28 47.259   0.01   +15  6 35.14   -2.2   6.1   BD+15 1579    1133 
  7 29 20.462  -0.24   +28  7  5.57   -5.8   5.0       64 Gem    1134 
  7 29 28.139  -0.04   +16  9 50.16   -1.3   8.2   BD+16 1490    1136 
  7 29 30.735   0.11   +19 37 59.06   -0.5   6.8   BD+19 1743    1135 
  7 29 48.756  -0.23   +27 54 57.88   -2.5   5.1       65 Gem    1137 
  7 30 23.383   0.38   +19 48 50.23  -12.3   7.4   BD+20 1822    1138 
  7 30 39.571  -0.35   +27 54 31.46   -3.9   8.0   BD+28 1405    1139 
  7 31 48.395   0.30   +17  5  9.59   -7.8   5.6   BD+17 1596    1141 
  7 31 54.522  -0.06   +24 30 12.57    0.0   8.0   BD+24 1686    1140 
  7 32 26.978  -0.07   +18 21 58.63   -2.6   8.0   BD+18 1653    1142 
  7 32 34.519  -0.08   +21 24 27.73   -3.9   6.8   BD+21 1630    1143 
  7 32 50.604  -0.19   +22 53 15.72   -0.8   6.4   BD+23 1744    1144 
  7 33 24.608  -0.13   +15 38 20.73   -1.1   6.7       67 Gem    1145 
  7 33 36.456  -0.19   +15 49 35.77   -2.0   5.1       68 Gem    1147 
  7 33 42.526  -0.08   +25 24  1.82   -0.3   8.7   BD+25 1704    1146 
  7 34 31.620   0.07   +28 41 11.93    0.4   6.7   BD+28 1416    1148 
  7 35 55.346  -0.26   +26 53 44.59  -10.6   4.2      yps Gem    1149 
  7 37  5.487   0.16   +20  9 24.91  -10.8   6.8   BD+20 1856    1150 
  7 37 30.467  -0.17   +18 55  3.93   -9.0   6.8   BD+19 1784    1151 
  7 37 40.129  -0.07   +22 20 24.08   -3.9   6.9   BD+22 1735    1152 
  7 37 50.286  -0.18   +14 20 25.52   -2.5   6.7   BD+14 1712    1153 
  7 37 50.886   0.18   +14  2 30.41  -10.7   6.7   BD+14 1713    1154 
  7 38 14.367   0.08   +24 21 37.53    2.3   6.3   BD+24 1727    1155 
  7 38 55.295   0.04   +16  5 46.42   -2.9   8.8   BD+16 1531    1156 
  7 39 11.985  -0.06   +24 13 20.98   -0.1   6.0   BD+24 1730    1157 
  7 39 28.567  -0.04   +17 40 27.27   -1.8   5.2       74 Gem    1158 
  7 40 23.928  -0.38   +19 21 27.27   -5.2   8.4   BD+19 1794    1159 
  7 40 47.177  -0.03   +13 46 16.08   -1.4   6.5   BD+14 1721    1160 
  7 40 58.507  -0.07   +23  1  6.75   -1.1   6.2   BD+23 1780    1161 
  7 41 12.668   0.03   +21 26 48.52   -4.2   8.1   BD+21 1661    1163 
  7 41 17.410  -0.12   +25 53 19.35   -1.8   8.5   BD+26 1625    1162 
  7 41 51.835  -0.29   +13 28 49.19   -3.2   6.1   BD+13 1737    1164 
  7 42  3.216  -0.03   +14 12 30.35   -1.8   5.8   BD+14 1729    1165 
  7 43 18.721   0.47   +28 53  0.74  -22.5   4.3      sig Gem    1166 
  7 43 22.166  -0.19   +22 23 57.63    1.3   6.3   BD+22 1756    1167 
  7 43 58.020  -0.16   +24 14 38.34   -1.1   6.8   BD+24 1755    1168 
  7 44  6.905  -0.13   +25 47  3.02   -1.8   5.4       76 Gem    1169 
  7 44 26.844  -0.24   +24 23 52.72   -5.2   3.7      kap Gem    1170 
  7 45  9.343  -0.04   +20 18 57.80    0.5   6.3       79 Gem    1171 
  7 45 18.946  -4.74   +28  1 34.26   -4.6   1.2      bet Gem    1172 
  7 45 53.070   0.07   +26 43 31.68   -1.4   8.0   BD+27 1470    1173 
  7 46  7.445  -0.53   +18 30 36.04   -5.8   5.0       81 Gem    1175 
  7 46  7.952   0.21   +21  7 19.54    0.2   7.8   BD+21 1679    1174 
  7 46  9.287  -0.05   +16 26 18.28   -1.6   7.8   BD+16 1551    1176 
  7 48 28.798   0.09   +28 45 51.23    0.2   6.9   BD+29 1615    1177 
  7 48 33.611  -0.13   +23  8 27.21   -0.4   6.2       82 Gem    1178 
  7 49  1.834   0.27   +13 22 18.43   -1.3   6.3   BD+13 1772    1179 
  7 49 18.839  -0.93   +24 29 19.30   -2.1   7.2   BD+24 1777    1180 
  7 49 47.723  -0.24   +26 15 49.49   -1.0   6.8   BD+26 1656    1181 
  7 49 57.008  -0.04   +28 11 55.66   -0.8   6.6   BD+28 1482    1182 
  7 50 31.580  -0.48   +14 50 29.89   -1.9   7.6   BD+15 1676    1183 
  7 50 35.736  -0.12   +16 52 46.14   -1.0   8.2   BD+17 1684    1184 
  7 50 57.608  -0.17   +25  6 38.25    0.6   8.3   BD+25 1773    1185 
  7 51 56.737  -0.38   +19 19 30.18   -3.7   6.1   BD+19 1854    1186 
  7 53  1.018  -0.02   +22 20  4.29   -0.1   7.1   BD+22 1803    1187 
  7 53 21.019  -0.09   +28  3  7.47   -0.6   6.7   BD+28 1497    1188 
  7 53 29.805  -0.26   +26 45 56.76   -3.1   5.0      phi Gem    1189 
  7 53 57.576  -0.19   +16  2 11.31   -0.2   7.1   BD+16 1580    1190 
